1.023009999999999975e+00,9.826099999999999834e-01,9.902100000000000346e-01,9.849200000000000177e-01,1.004359999999999919e+00,1.000000000000000000e+00,1.010559999999999903e+00,9.958000000000000185e-01,9.969200000000000284e-01,1.000000000000000000e+00,9.939900000000000402e-01,1.002699999999999925e+00,9.966899999999999649e-01,9.774000000000000465e-01,1.000000000000000000e+00,9.913600000000000190e-01,9.973499999999999588e-01,9.984699999999999687e-01,9.830299999999999594e-01,1.015500000000000069e+00,9.768299999999999761e-01,1.016480000000000050e+00
1.000000000000000000e+00,9.980400000000000382e-01,9.801699999999999857e-01,9.923900000000002164e-01,9.956599999999999895e-01,9.871499999999999719e-01,9.895500000000000407e-01,1.010590000000000099e+00,9.938200000000000367e-01,9.629700000000002147e-01,9.979799999999999782e-01,1.000000000000000000e+00,9.966199999999999504e-01,9.768400000000000416e-01,1.030300000000000216e+00,9.930299999999999683e-01,9.986300000000000177e-01,9.969500000000000028e-01,1.006280000000000063e+00,9.934500000000000552e-01,1.000000000000000000e+00,9.919099999999999584e-01
9.453599999999999781e-01,1.001959999999999962e+00,1.008110000000000062e+00,1.015339999999999909e+00,9.869700000000000140e-01,1.000000000000000000e+00,1.005320000000000213e+00,1.014659999999999895e+00,9.984499999999999487e-01,9.930000000000002158e-01,1.004050000000000109e+00,9.972999999999999643e-01,1.000000000000000000e+00,9.815899999999999626e-01,1.000000000000000000e+00,9.894699999999999607e-01,1.002660000000000107e+00,9.969400000000000484e-01,9.937599999999999767e-01,9.737099999999999644e-01,9.966199999999999504e-01,1.004059999999999953e+00
1.034010000000000096e+00,1.017689999999999984e+00,1.014029999999999987e+00,1.015200000000000102e+00,1.039649999999999963e+00,1.023420000000000218e+00,1.036620000000000097e+00,1.047530000000000072e+00,1.029590000000000005e+00,1.024669999999999970e+00,1.033230000000000093e+00,1.005409999999999915e+00,1.016790000000000083e+00,1.008040000000000047e+00,1.058820000000000094e+00,1.023050000000000015e+00,1.024059999999999970e+00,1.033849999999999936e+00,1.014159999999999950e+00,1.020280000000000076e+00,1.044219999999999926e+00,1.040669999999999984e+00
1.000000000000000000e+00,9.710200000000002163e-01,9.980200000000000182e-01,1.000000000000000000e+00,1.004210000000000047e+00,1.022909999999999986e+00,1.000000000000000000e+00,9.881400000000000183e-01,1.003020000000000023e+00,9.656400000000000539e-01,1.010720000000000063e+00,1.000000000000000000e+00,9.901100000000000456e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.878599999999999604e-01,9.843600000000000128e-01,9.940400000000000347e-01,9.860400000000000276e-01,1.010999999999999899e+00,1.003249999999999975e+00,9.570400000000000018e-01
1.006580000000000030e+00,1.021889999999999965e+00,1.003980000000000095e+00,1.029849999999999932e+00,1.008459999999999912e+00,9.950200000000000156e-01,1.030310000000000059e+00,1.025959999999999983e+00,1.016590000000000105e+00,9.644200000000000550e-01,1.022180000000000089e+00,1.013439999999999896e+00,1.013360000000000039e+00,1.007980000000000098e+00,1.000000000000000000e+00,1.014029999999999987e+00,9.986500000000000377e-01,1.010490000000000110e+00,9.984899999999999887e-01,1.002210000000000045e+00,1.019479999999999942e+00,1.048990000000000089e+00
1.006540000000000212e+00,1.007779999999999898e+00,9.900999999999999801e-01,1.007220000000000004e+00,9.790700000000002179e-01,9.949900000000000411e-01,9.851299999999999502e-01,9.864000000000000545e-01,1.002969999999999917e+00,1.022119999999999918e+00,1.004720000000000057e+00,9.973499999999999588e-01,9.835500000000000353e-01,1.007910000000000084e+00,1.000000000000000000e+00,1.001730000000000009e+00,9.827300000000002145e-01,9.881299999999999528e-01,1.015689999999999982e+00,9.716799999999999882e-01,9.808900000000000396e-01,1.019439999999999902e+00
1.022710000000000008e+00,9.884100000000000108e-01,9.960599999999999454e-01,9.928300000000002123e-01,1.017090000000000050e+00,1.015090000000000048e+00,9.949700000000000211e-01,1.005930000000000213e+00,9.911299999999999555e-01,1.032480000000000064e+00,1.000939999999999941e+00,1.005320000000000213e+00,9.865899999999999670e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.015540000000000109e+00,1.005449999999999955e+00,1.000000000000000000e+00,1.013879999999999892e+00,9.865600000000002145e-01,9.837700000000000333e-01,1.003789999999999960e+00
9.820799999999999530e-01,1.009760000000000213e+00,9.899599999999999511e-01,1.036210000000000075e+00,1.000000000000000000e+00,1.002469999999999972e+00,9.849099999999999522e-01,9.960900000000000309e-01,1.001490000000000213e+00,1.014000000000000012e+00,1.010320000000000107e+00,1.002650000000000041e+00,1.013590000000000213e+00,9.921499999999999764e-01,9.444399999999999462e-01,1.001700000000000035e+00,1.004040000000000044e+00,9.985100000000000087e-01,1.003020000000000023e+00,1.000000000000000000e+00,1.009889999999999954e+00,9.962200000000002165e-01
1.013039999999999941e+00,1.005810000000000093e+00,9.899200000000000221e-01,1.020999999999999908e+00,1.008420000000000094e+00,1.022229999999999972e+00,9.948599999999999666e-01,1.021609999999999907e+00,1.010429999999999939e+00,1.020669999999999966e+00,1.017640000000000100e+00,1.021109999999999962e+00,1.016729999999999912e+00,9.973600000000000243e-01,9.705899999999999528e-01,1.015279999999999960e+00,1.007980000000000098e+00,1.000000000000000000e+00,1.016729999999999912e+00,1.038629999999999942e+00,1.006540000000000212e+00,1.007619999999999960e+00
9.935800000000000187e-01,9.942299999999999471e-01,9.857200000000000406e-01,9.726000000000000201e-01,1.008310000000000040e+00,1.000000000000000000e+00,1.007660000000000000e+00,9.845699999999999452e-01,9.896800000000000042e-01,1.023670000000000080e+00,9.972600000000000353e-01,9.974199999999999733e-01,1.019719999999999960e+00,9.973600000000000243e-01,1.000000000000000000e+00,9.832699999999999774e-01,1.013339999999999907e+00,1.012010000000000076e+00,9.984800000000000342e-01,9.912499999999999645e-01,1.022720000000000073e+00,1.015169999999999906e+00
9.902900000000000036e-01,1.001579999999999915e+00,9.937599999999999767e-01,9.788500000000002199e-01,9.793300000000000338e-01,9.975699999999999568e-01,9.975199999999999623e-01,1.000000000000000000e+00,9.910499999999999865e-01,9.900900000000000256e-01,9.981700000000000017e-01,9.870499999999999829e-01,1.006469999999999976e+00,9.920499999999999874e-01,1.000000000000000000e+00,9.966000000000000414e-01,1.006550000000000056e+00,1.001490000000000213e+00,9.895899999999999697e-01,9.933600000000000207e-01,1.015889999999999960e+00,1.007449999999999957e+00
9.901999999999999691e-01,9.960799999999999654e-01,9.958799999999999875e-01,1.000000000000000000e+00,9.831200000000002159e-01,1.016960000000000086e+00,9.743199999999999639e-01,9.844000000000000528e-01,9.864699999999999580e-01,9.833499999999999464e-01,9.945000000000000506e-01,9.921299999999999564e-01,9.807900000000000507e-01,1.002669999999999950e+00,1.030300000000000216e+00,9.795199999999999463e-01,9.947500000000000231e-01,9.925800000000000178e-01,1.005989999999999940e+00,9.888700000000000268e-01,1.003120000000000012e+00,1.018510000000000026e+00
1.003279999999999950e+00,9.980200000000000182e-01,1.018780000000000019e+00,1.014429999999999943e+00,1.012899999999999912e+00,1.009509999999999907e+00,1.010540000000000216e+00,1.017859999999999987e+00,1.007619999999999960e+00,1.030499999999999972e+00,1.014739999999999975e+00,1.002650000000000041e+00,9.934500000000000552e-01,1.018659999999999899e+00,1.000000000000000000e+00,1.012199999999999989e+00,1.018350000000000088e+00,1.026880000000000015e+00,1.013579999999999925e+00,1.008979999999999988e+00,9.968900000000000539e-01,1.010909999999999975e+00
1.006599999999999939e+00,1.007910000000000084e+00,1.006189999999999918e+00,1.028370000000000006e+00,1.021160000000000068e+00,1.009439999999999893e+00,9.739200000000000079e-01,9.902300000000000546e-01,9.803300000000000347e-01,9.934199999999999697e-01,9.918299999999999894e-01,1.007919999999999927e+00,1.006590000000000096e+00,1.002620000000000067e+00,1.029409999999999936e+00,1.001719999999999944e+00,9.948200000000000376e-01,9.883699999999999708e-01,1.020780000000000021e+00,9.889000000000000012e-01,1.000000000000000000e+00,9.784100000000000019e-01
9.869200000000000195e-01,1.000000000000000000e+00,9.979500000000000037e-01,1.020710000000000006e+00,1.004159999999999942e+00,1.014010000000000078e+00,9.759900000000000242e-01,9.980000000000002203e-01,9.876500000000000279e-01,9.966899999999999649e-01,9.998099999999999765e-01,1.020939999999999959e+00,9.803500000000000547e-01,9.973900000000002208e-01,1.028569999999999984e+00,9.965600000000000014e-01,9.974300000000000388e-01,9.852800000000000447e-01,1.004350000000000076e+00,1.004499999999999948e+00,1.003120000000000012e+00,1.003689999999999971e+00
9.933900000000002173e-01,1.005859999999999976e+00,1.006159999999999943e+00,1.013470000000000093e+00,1.000000000000000000e+00,9.930900000000000283e-01,1.002739999999999965e+00,1.017830000000000013e+00,1.017470000000000097e+00,1.019949999999999912e+00,1.012930000000000108e+00,1.000000000000000000e+00,1.020049999999999901e+00,1.013120000000000021e+00,1.000000000000000000e+00,1.012070000000000025e+00,9.960999999999999854e-01,1.014939999999999953e+00,1.005800000000000027e+00,1.002220000000000111e+00,1.018699999999999939e+00,1.010990000000000055e+00
1.020000000000000018e+00,1.000000000000000000e+00,1.006059999999999954e+00,9.867099999999999760e-01,9.958599999999999675e-01,9.860900000000000221e-01,9.972600000000000353e-01,9.961299999999999599e-01,9.953199999999999825e-01,1.003230000000000066e+00,1.000909999999999966e+00,1.015390000000000015e+00,1.003239999999999910e+00,1.005169999999999897e+00,1.000000000000000000e+00,9.982900000000000107e-01,9.974100000000000188e-01,1.005870000000000042e+00,1.004310000000000036e+00,1.004469999999999974e+00,1.015290000000000026e+00,1.014510000000000023e+00
1.016329999999999956e+00,9.980700000000000127e-01,9.919500000000002204e-01,9.864500000000000490e-01,9.875600000000002154e-01,9.976100000000002188e-01,9.917700000000000404e-01,9.843899999999999872e-01,9.874600000000000044e-01,9.772900000000002141e-01,9.726700000000000346e-01,9.848500000000000032e-01,9.967700000000000449e-01,1.002569999999999961e+00,1.000000000000000000e+00,9.522199999999999553e-01,1.011770000000000058e+00,9.956100000000002170e-01,9.957099999999999840e-01,9.978000000000000203e-01,9.970000000000002194e-01,9.928300000000002123e-01
1.003230000000000066e+00,1.003900000000000015e+00,9.918200000000000349e-01,9.931700000000002193e-01,1.004210000000000047e+00,1.000000000000000000e+00,1.013740000000000085e+00,1.001940000000000053e+00,1.012699999999999934e+00,9.701100000000000279e-01,9.868900000000000450e-01,1.012820000000000054e+00,1.013039999999999941e+00,1.002559999999999896e+00,9.722199999999999731e-01,9.946300000000000141e-01,1.000000000000000000e+00,9.911999999999999700e-01,1.021539999999999893e+00,9.977500000000000258e-01,1.033230000000000093e+00,9.352800000000000002e-01
1.003179999999999961e+00,1.015519999999999978e+00,1.002059999999999951e+00,1.020710000000000006e+00,1.004189999999999916e+00,1.014359999999999928e+00,1.010920000000000041e+00,1.023770000000000069e+00,1.007830000000000004e+00,1.000000000000000000e+00,1.015179999999999971e+00,1.005060000000000064e+00,1.012930000000000108e+00,1.043460000000000054e+00,1.028569999999999984e+00,1.010809999999999986e+00,1.010250000000000092e+00,1.004429999999999934e+00,1.014080000000000092e+00,1.017930000000000001e+00,1.014610000000000012e+00,9.922800000000000509e-01
9.904199999999999671e-01,9.904300000000000326e-01,1.008229999999999960e+00,9.864500000000000490e-01,9.874800000000000244e-01,1.014159999999999950e+00,9.891999999999999682e-01,9.807000000000000162e-01,9.813400000000002121e-01,1.020529999999999937e+00,9.869200000000000195e-01,9.979299999999999837e-01,1.009549999999999947e+00,9.804000000000000492e-01,1.000000000000000000e+00,9.928700000000000303e-01,1.002599999999999936e+00,9.911700000000002175e-01,9.930900000000000283e-01,1.000000000000000000e+00,9.740700000000002134e-01,1.003889999999999949e+00
9.838799999999999768e-01,1.005800000000000027e+00,1.002040000000000042e+00,9.931700000000002193e-01,9.831200000000002159e-01,1.000000000000000000e+00,9.946300000000000141e-01,9.940799999999999637e-01,9.905000000000000471e-01,9.798799999999999732e-01,9.952699999999999880e-01,9.718900000000000317e-01,9.789999999999999813e-01,9.950000000000002176e-01,9.722199999999999731e-01,9.981999999999999762e-01,1.001230000000000064e+00,9.909700000000000175e-01,9.902100000000000346e-01,9.911700000000002175e-01,9.852100000000000302e-01,9.922900000000000054e-01
1.000000000000000000e+00,9.980900000000000327e-01,1.006050000000000111e+00,9.931299999999999573e-01,1.008599999999999941e+00,9.976699999999999458e-01,9.945100000000000051e-01,1.005949999999999900e+00,1.006389999999999896e+00,9.897200000000000442e-01,1.003810000000000091e+00,1.010540000000000216e+00,1.003260000000000041e+00,1.002510000000000012e+00,1.000000000000000000e+00,9.892100000000000337e-01,9.974699999999999678e-01,1.003039999999999932e+00,1.001430000000000042e+00,1.006669999999999954e+00,1.012000000000000011e+00,1.000000000000000000e+00
9.934500000000000552e-01,1.007689999999999975e+00,9.959500000000000020e-01,1.006920000000000037e+00,9.957399999999999585e-01,9.976600000000002133e-01,9.889700000000000157e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.041520000000000001e+00,1.014219999999999899e+00,1.015619999999999967e+00,1.000000000000000000e+00,1.015030000000000099e+00,1.000000000000000000e+00,1.003640000000000088e+00,1.000000000000000000e+00,1.003030000000000088e+00,9.914800000000000280e-01,9.911999999999999700e-01,9.822100000000000275e-01,9.883300000000000418e-01
9.966899999999999649e-01,1.000000000000000000e+00,1.006100000000000216e+00,1.000000000000000000e+00,1.008559999999999901e+00,9.976600000000002133e-01,9.748999999999999888e-01,9.881600000000000383e-01,9.856899999999999551e-01,1.003330000000000055e+00,1.000000000000000000e+00,1.023069999999999924e+00,9.708700000000000108e-01,9.827200000000000379e-01,1.028569999999999984e+00,9.927500000000000213e-01,9.961700000000002220e-01,9.939700000000000202e-01,9.872199999999999864e-01,1.006680000000000019e+00,1.003009999999999957e+00,9.920999999999999819e-01
1.000000000000000000e+00,9.942699999999999871e-01,1.000000000000000000e+00,1.006869999999999932e+00,9.830200000000000049e-01,9.906399999999999650e-01,1.011439999999999895e+00,9.940099999999999492e-01,9.983900000000002217e-01,9.801200000000002133e-01,9.934600000000000097e-01,9.949599999999999556e-01,9.966500000000000359e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.009120000000000017e+00,1.006389999999999896e+00,1.001509999999999900e+00,9.985399999999999832e-01,1.008820000000000050e+00,9.819200000000000150e-01,9.841499999999999693e-01
9.834500000000000464e-01,1.007670000000000066e+00,1.008019999999999916e+00,9.931700000000002193e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.886800000000000033e-01,1.000000000000000000e+00,1.006459999999999910e+00,1.037190000000000056e+00,1.007530000000000037e+00,9.874199999999999644e-01,1.016729999999999912e+00,9.949799999999999756e-01,9.722199999999999731e-01,1.017200000000000104e+00,1.011470000000000091e+00,1.015160000000000062e+00,1.014420000000000099e+00,1.006540000000000212e+00,9.938599999999999657e-01,9.993300000000000516e-01
9.932400000000000118e-01,1.009530000000000038e+00,1.010019999999999918e+00,9.931299999999999573e-01,1.012960000000000083e+00,1.002369999999999983e+00,1.011439999999999895e+00,1.032089999999999952e+00,1.000000000000000000e+00,9.837000000000000188e-01,1.004669999999999952e+00,1.015300000000000091e+00,1.019760000000000000e+00,1.000000000000000000e+00,1.028569999999999984e+00,1.003600000000000048e+00,1.010059999999999958e+00,1.001500000000000057e+00,1.018550000000000066e+00,1.002199999999999980e+00,1.027789999999999981e+00,1.032550000000000079e+00
1.000000000000000000e+00,1.016980000000000217e+00,9.980200000000000182e-01,1.006920000000000037e+00,1.008490000000000109e+00,9.905699999999999505e-01,1.002830000000000110e+00,9.921900000000000164e-01,1.004820000000000046e+00,9.702100000000000168e-01,9.897800000000002152e-01,9.849299999999999722e-01,1.016070000000000029e+00,1.005050000000000221e+00,1.000000000000000000e+00,1.001789999999999958e+00,9.974600000000000133e-01,9.821100000000000385e-01,1.006939999999999946e+00,9.891400000000000192e-01,1.006010000000000071e+00,1.000000000000000000e+00
1.003400000000000070e+00,1.011130000000000084e+00,1.005910000000000082e+00,1.006869999999999932e+00,1.008459999999999912e+00,1.000000000000000000e+00,1.005640000000000089e+00,1.004760000000000097e+00,1.015970000000000040e+00,1.010210000000000052e+00,1.006569999999999965e+00,9.949099999999999611e-01,1.000000000000000000e+00,9.949799999999999756e-01,1.000000000000000000e+00,1.001789999999999958e+00,1.004289999999999905e+00,9.954400000000002136e-01,1.005560000000000009e+00,9.978300000000002168e-01,1.002979999999999983e+00,1.007840000000000069e+00
1.003390000000000004e+00,1.016510000000000025e+00,1.025640000000000107e+00,1.000000000000000000e+00,9.958099999999999730e-01,1.011900000000000022e+00,1.019640000000000102e+00,1.007830000000000004e+00,1.001570000000000071e+00,1.020289999999999919e+00,1.013989999999999947e+00,1.005109999999999948e+00,1.015879999999999894e+00,1.002520000000000078e+00,1.000000000000000000e+00,9.982100000000000417e-01,1.001270000000000104e+00,1.024399999999999977e+00,1.045490000000000030e+00,1.002170000000000005e+00,9.970299999999999718e-01,1.007819999999999938e+00
9.663199999999999568e-01,9.946000000000000396e-01,1.013430000000000053e+00,9.863499999999999490e-01,1.004210000000000047e+00,9.976399999999999713e-01,9.917500000000000204e-01,9.922299999999999454e-01,9.952900000000000080e-01,9.801200000000002133e-01,9.935600000000002208e-01,9.974300000000000388e-01,9.906399999999999650e-01,1.006729999999999903e+00,1.000000000000000000e+00,9.946300000000000141e-01,9.950000000000002176e-01,9.940499999999999892e-01,9.854699999999999571e-01,1.002210000000000045e+00,1.002979999999999983e+00,9.922400000000000109e-01
1.010450000000000070e+00,1.000000000000000000e+00,9.961999999999999744e-01,9.929900000000000393e-01,1.000000000000000000e+00,1.016499999999999959e+00,1.002769999999999939e+00,1.005919999999999925e+00,1.001579999999999915e+00,1.006760000000000099e+00,1.000000000000000000e+00,1.012820000000000054e+00,9.905600000000002181e-01,1.005060000000000064e+00,1.000000000000000000e+00,1.007200000000000095e+00,9.974600000000000133e-01,1.010469999999999979e+00,9.987099999999999866e-01,1.004369999999999985e+00,9.791699999999999848e-01,1.007819999999999938e+00
9.931200000000000028e-01,9.927200000000000468e-01,9.961799999999999544e-01,1.007060000000000066e+00,9.832699999999999774e-01,9.977000000000000313e-01,9.861700000000002131e-01,9.901900000000000146e-01,9.921200000000000019e-01,9.866000000000000325e-01,9.842600000000000238e-01,9.949200000000000266e-01,9.936000000000000387e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.964300000000000379e-01,1.007589999999999986e+00,9.837099999999999733e-01,1.001290000000000013e+00,9.847399999999999487e-01,9.726500000000000146e-01,9.767599999999999616e-01
9.860999999999999766e-01,9.981799999999999562e-01,1.003830000000000000e+00,9.929900000000000393e-01,1.008490000000000109e+00,9.883699999999999708e-01,9.887800000000002143e-01,9.901600000000000401e-01,9.968300000000002159e-01,9.795700000000000518e-01,9.793100000000000138e-01,9.949400000000000466e-01,1.003220000000000001e+00,9.798500000000002208e-01,1.000000000000000000e+00,9.964100000000000179e-01,9.975300000000000278e-01,9.969900000000000428e-01,9.933400000000000007e-01,9.845000000000000417e-01,9.843600000000000128e-01,1.000000000000000000e+00
9.753399999999999848e-01,1.000000000000000000e+00,1.005730000000000013e+00,1.000000000000000000e+00,1.008459999999999912e+00,9.858799999999999786e-01,1.002839999999999954e+00,9.960000000000002185e-01,1.004769999999999941e+00,9.826599999999999779e-01,9.961600000000000454e-01,9.974300000000000388e-01,9.935800000000000187e-01,1.012850000000000028e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.961900000000000199e-01,9.954800000000000315e-01,9.973300000000000498e-01,1.015740000000000087e+00,9.936500000000000332e-01,1.011900000000000022e+00
9.891700000000002158e-01,1.000000000000000000e+00,1.005579999999999918e+00,1.000000000000000000e+00,9.916199999999999459e-01,9.952200000000002156e-01,9.943400000000000016e-01,1.002010000000000067e+00,9.936700000000000532e-01,1.014110000000000067e+00,1.014459999999999917e+00,1.000000000000000000e+00,1.003230000000000066e+00,9.873100000000000209e-01,1.000000000000000000e+00,1.003600000000000048e+00,1.000000000000000000e+00,1.003039999999999932e+00,9.810799999999999521e-01,1.006660000000000110e+00,9.968099999999999739e-01,9.960900000000000309e-01
9.927099999999999813e-01,1.000000000000000000e+00,9.885600000000002163e-01,1.000000000000000000e+00,1.004229999999999956e+00,9.976000000000000423e-01,1.008529999999999927e+00,1.000000000000000000e+00,1.007970000000000033e+00,9.826000000000000290e-01,1.002850000000000019e+00,9.974800000000000333e-01,1.009600000000000053e+00,1.007710000000000106e+00,9.722199999999999731e-01,9.964100000000000179e-01,1.006299999999999972e+00,1.003030000000000088e+00,1.006850000000000023e+00,9.977800000000000002e-01,1.004520000000000080e+00,1.011800000000000033e+00
9.963100000000000289e-01,9.981600000000000472e-01,9.942200000000002147e-01,1.000000000000000000e+00,9.916199999999999459e-01,9.976199999999999513e-01,9.830700000000002214e-01,9.900400000000000311e-01,9.810100000000000486e-01,9.538999999999999702e-01,9.857799999999999896e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.923499999999999543e-01,1.028569999999999984e+00,9.910000000000002141e-01,1.006259999999999932e+00,9.879299999999999748e-01,9.849400000000000377e-01,9.978200000000000403e-01,9.742800000000000349e-01,9.883400000000002183e-01
9.889299999999999757e-01,1.000000000000000000e+00,9.980799999999999672e-01,9.930299999999999683e-01,9.957500000000000240e-01,9.951700000000002211e-01,9.971299999999999608e-01,9.979700000000000237e-01,1.000000000000000000e+00,1.001609999999999889e+00,9.913499999999999535e-01,9.948399999999999466e-01,9.968700000000000339e-01,1.000000000000000000e+00,9.722199999999999731e-01,9.909299999999999775e-01,1.012380000000000058e+00,1.003050000000000219e+00,1.013879999999999892e+00,9.867200000000000415e-01,1.003300000000000081e+00,1.003919999999999924e+00
1.003740000000000077e+00,9.798200000000000243e-01,9.844899999999999762e-01,1.000000000000000000e+00,9.872100000000000319e-01,9.782100000000000239e-01,9.913699999999999735e-01,9.899200000000000221e-01,9.967700000000000449e-01,1.000000000000000000e+00,9.980599999999999472e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.897200000000000442e-01,1.028569999999999984e+00,1.005500000000000060e+00,9.914300000000000335e-01,9.939099999999999602e-01,9.808900000000000396e-01,9.933199999999999807e-01,1.000000000000000000e+00,9.882400000000000073e-01
9.814300000000000246e-01,1.007490000000000219e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.870799999999999574e-01,1.009900000000000020e+00,9.913900000000002155e-01,9.938500000000000112e-01,9.773500000000000520e-01,9.962900000000000089e-01,9.980599999999999472e-01,9.922699999999999854e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.722199999999999731e-01,9.981799999999999562e-01,9.926100000000002144e-01,1.003060000000000063e+00,1.016720000000000068e+00,1.000000000000000000e+00,1.003290000000000015e+00,9.960099999999999509e-01
