9.970149253731344086e-01,1.017483189241114472e+00,1.012108192559320496e+00,1.018243109260360990e+00,1.017870579382994745e+00,1.015906788247213699e+00,1.006417112299465400e+00,1.015842899155677825e+00,1.016449746926970210e+00,1.008861622358554921e+00,1.015847860538827252e+00,1.015879396984924687e+00,1.011693548387096797e+00,1.015931494573334648e+00,1.000094464386926285e+00,1.015896235615369569e+00,1.015841971445335279e+00,1.015901234567901268e+00,1.015896235615369569e+00,1.015891472868217127e+00,1.012204497405343018e+00,1.015961691939345712e+00,1.015882127822426373e+00,9.932348737494044455e-01
1.017165668662674660e+00,1.013028700906344337e+00,1.004727448142788138e+00,9.963972736124634411e-01,9.966734429865089506e-01,9.976064625511120720e-01,1.003091488745048832e+00,9.979454613373178740e-01,1.016183531922461469e+00,1.001447876447876473e+00,9.964898595943837423e-01,9.966363276612584254e-01,1.005081705858907881e+00,9.941193766539253573e-01,1.007367526211391251e+00,1.000479984640491482e+00,9.962456680785521934e-01,9.987361462181606475e-01,9.980800614380339608e-01,1.005341472720335805e+00,1.013101680432925145e+00,9.993126472898663515e-01,1.005744961386325187e+00,1.012375287797390611e+00
1.001962323390894749e+00,1.016961789375582459e+00,1.014115613597080801e+00,1.013876673507280390e+00,1.017337289078435125e+00,1.015895231430570922e+00,1.014543002985649700e+00,1.009545199326221221e+00,1.018813440672033721e+00,1.002024096385542018e+00,1.020156555772994134e+00,1.018761167361524667e+00,1.003568950133835624e+00,1.006901311249137176e+00,1.008626347866854012e+00,1.014008827480330055e+00,1.019518794086385238e+00,1.016256205587462214e+00,1.014331057035683381e+00,1.001802656546489478e+00,1.007684378221347599e+00,1.011791294094526839e+00,1.020975746792770700e+00,1.003127072870273917e+00
1.001175088131609714e+00,9.860703812316714556e-01,9.926143357636587616e-01,9.943132530120482038e-01,1.001458124487378143e+00,1.002952174768746207e+00,9.990506929941141978e-01,9.943455691509084371e-01,1.021558017693034337e+00,9.750865717583686587e-01,1.008824093612123551e+00,1.005456494202474849e+00,9.962461720833744039e-01,9.991187701948498479e-01,1.007622943199776966e+00,9.859008327024980645e-01,1.008056108425741559e+00,1.006992337164750895e+00,1.033282761236487879e+00,1.001325883132872407e+00,9.819585232028271715e-01,1.001942313295134612e+00,1.003301843529303961e+00,1.004156433024749662e+00
9.994131455399062336e-01,1.004275092936802949e+00,1.011065534675188449e+00,1.007561070182241281e+00,9.949039949039948372e-01,1.013540031397174301e+00,1.007886735081717999e+00,1.002423790435350126e+00,9.967210358163780537e-01,1.016967544638453180e+00,1.011313938011028757e+00,1.005814516910553458e+00,1.001289043133366530e+00,1.014406115248921880e+00,1.002767783005812374e+00,1.002591419522027127e+00,1.008085746521248494e+00,1.011224198611243352e+00,1.014315866752317108e+00,1.012673791733661011e+00,1.012880007576475005e+00,1.008238829116991253e+00,1.005576378096718182e+00,1.010724365004703751e+00
9.979448032883146968e-01,1.002591153063113083e+00,9.947164826870460441e-01,1.001924187030979407e+00,9.954266898381047834e-01,1.000387221684414296e+00,1.003582539832186482e+00,1.003998884032363037e+00,1.013749472796288575e+00,1.001746047143272866e+00,9.952054150606373106e-01,9.871856633587049457e-01,1.001089324618736454e+00,9.915950149743986142e-01,9.928236268285950405e-01,1.002297530155083383e+00,9.997202014549524396e-01,9.971780641520082700e-01,9.932145118972224296e-01,1.003829270570654852e+00,9.904628330995792762e-01,1.003172466833301302e+00,1.000272727272727202e+00,9.913440059568131568e-01
9.953908012160439522e-01,1.003230570426435264e+00,1.001422744949255428e+00,9.972152871135010477e-01,1.001470182853992474e+00,1.006193148829107820e+00,9.963363081258806986e-01,9.937013708781030630e-01,9.936761524380096633e-01,9.899293115135083809e-01,1.002739467220857827e+00,1.003708764395861985e+00,1.001978435057869321e+00,1.012763055339049201e+00,9.915670466129181682e-01,9.890162368672397175e-01,1.003638399104394008e+00,1.004999528346382398e+00,9.957187101475678537e-01,1.007257164123557924e+00,1.005664117813650504e+00,1.013416387158600829e+00,1.012905571207852518e+00,1.004882170688198295e+00
1.002660098522167420e+00,1.020241052534731852e+00,1.003125591968175856e+00,1.003851709195955788e+00,1.007064868336544627e+00,1.002885170225043199e+00,1.004431453894022219e+00,1.001398210290827873e+00,1.011472115223580603e+00,1.024454661058397775e+00,1.005652378709373407e+00,1.010598988720342373e+00,1.004146510020732519e+00,1.009523809523809490e+00,1.001775700934579350e+00,1.013616610333172297e+00,1.007343372374047252e+00,1.006288717852449777e+00,1.006861220382398781e+00,1.008313319785701045e+00,1.003191589223692892e+00,1.003498817966903101e+00,1.003230148048452230e+00,1.001121180977296188e+00
1.003733909796600265e+00,1.000180358914239287e+00,1.001793976017373300e+00,1.008824940047961638e+00,9.991800291545188673e-01,1.005849635596471003e+00,1.004881254106824384e+00,1.002140928977008238e+00,9.811242652537461861e-01,1.005060632101594686e+00,1.004121779859484809e+00,1.002501683825651746e+00,1.008357093697768159e+00,1.004859919954259606e+00,1.005224367944770991e+00,1.001143292682926900e+00,1.001753252745224643e+00,1.001026023691819811e+00,9.949118662547701275e-01,9.983510443385856803e-01,9.931692710770093635e-01,1.008575197889181929e+00,9.885520078704945757e-01,1.010825944937004062e+00
1.000685266764561820e+00,9.941393923000632071e-01,1.001602262016965117e+00,1.009318246648283735e+00,9.944378590316403921e-01,1.006292306225569533e+00,1.006819243344231785e+00,1.000371540033438755e+00,9.975529491182177910e-01,1.010640319209576088e+00,9.933762477843083305e-01,9.962568384681831368e-01,1.005557722308892288e+00,1.009388335704125117e+00,1.000185614849187887e+00,9.991435097068899207e-01,9.952100221075903530e-01,9.983227730152814949e-01,9.906849315068493311e-01,1.001651679207193890e+00,1.003109101187111385e+00,1.000186863496215883e+00,9.929430923731114023e-01,9.897516388145138899e-01
9.958912150264136454e-01,1.013513513513513375e+00,1.007810294532793804e+00,1.005934997644842177e+00,1.003942783788740023e+00,1.001800094741828406e+00,1.002133976619038913e+00,1.001671309192200487e+00,1.002453053628827639e+00,1.000846023688663378e+00,1.001784372652141153e+00,1.001734104046242857e+00,1.015514399301852055e+00,1.001785043216835813e+00,1.000000000000000000e+00,1.001809696161539254e+00,1.001758607922991429e+00,1.001773380623483201e+00,1.001751474926253715e+00,1.006504213997801545e+00,1.006950314642622191e+00,1.001774871555348057e+00,1.001731207289293879e+00,1.011567164179104417e+00
1.005599214145383113e+00,9.959731543624160688e-01,1.013071895424836555e+00,1.003839670350252788e+00,1.007032605717417262e+00,1.004066578399848808e+00,1.009999074159799948e+00,1.001205042639970344e+00,1.018816977470255569e+00,9.939889170658401385e-01,1.000562482422424404e+00,1.011829197922677448e+00,9.982812947579489116e-01,1.000000000000000000e+00,1.010670873155794736e+00,1.017683970336565880e+00,1.007946040838954005e+00,1.011832665610733262e+00,1.007453759087144629e+00,1.013470465095112294e+00,1.010913161085719603e+00,1.002237970906378228e+00,1.012279425140986122e+00,1.010328292143120699e+00
9.960926052554458510e-01,1.009164420485175073e+00,9.890322580645161121e-01,9.850732344435115806e-01,9.970977689098493579e-01,9.924649147593482823e-01,1.012466770556421203e+00,9.937968706601240099e-01,1.009690243498426288e+00,9.978267032032505091e-01,9.866017052375151142e-01,9.910654880714760973e-01,9.979913916786227190e-01,9.923098565131764914e-01,1.007895703268453902e+00,1.003643497757847447e+00,9.849665413878448961e-01,9.884898710865561711e-01,9.931494336865180905e-01,9.929950606196676910e-01,9.917881527957187471e-01,9.940454037960551048e-01,1.004762332644442369e+00,9.962577583059510911e-01
1.003628518191625130e+00,9.873575498575499765e-01,1.009039232131208719e+00,1.006913533478549061e+00,1.010733127160269307e+00,1.009300559931669339e+00,9.923042100497961870e-01,1.008943543879261995e+00,1.017471905504060414e+00,9.771780303030302983e-01,1.010826210826210936e+00,1.011892202934688845e+00,1.019838987924094331e+00,1.002740761742746400e+00,9.987247221716160084e-01,1.014241831890533296e+00,1.012657049790600228e+00,1.013693525850023258e+00,1.013611698703209774e+00,1.015103554309487288e+00,9.957205321425249833e-01,1.007862223886184960e+00,1.009658379538544093e+00,1.000732936326156564e+00
1.010553058432675400e+00,1.010820559062218127e+00,1.014591799039527231e+00,1.015801354401805856e+00,1.013588912886969062e+00,1.012599905970851033e+00,9.981751824817519658e-01,9.992613111726684760e-01,1.002741051273782658e+00,9.781955615854249775e-01,1.017004885381435519e+00,1.011183774049853046e+00,1.003853021332581585e+00,1.011310084825636224e+00,1.000091207588471365e+00,1.010187224669603534e+00,1.008363201911588902e+00,1.014151810328983716e+00,1.004809000998094559e+00,1.007038488952245237e+00,1.012052695505932798e+00,1.012815750371470980e+00,1.017537643932683755e+00,1.010711343037627108e+00
9.994198414233224081e-01,1.010704727921498680e+00,9.956308028399780685e-01,1.002777777777777768e+00,9.962709757613423811e-01,1.000557154796174242e+00,1.013162705667276065e+00,1.001570874145259582e+00,9.866538028621965051e-01,1.002872993857737427e+00,1.002309468822170979e+00,1.001780860436779497e+00,1.008987081070960468e+00,1.001584342963653285e+00,1.008937528499771918e+00,1.004542563823021650e+00,1.001093693036821053e+00,9.979159115621601961e-01,1.000451508036843240e+00,1.011059010882066733e+00,9.971381093057608558e-01,1.003117549972492251e+00,1.000783426183843972e+00,1.018568840579710200e+00
1.000290247678018662e+00,1.005119152691968276e+00,1.009690985554946074e+00,1.008494921514312193e+00,1.002317084038855777e+00,1.005104408352668122e+00,9.882713821725008785e-01,1.000092259433527087e+00,1.013771186440677985e+00,9.945668280154105201e-01,1.004516129032257954e+00,1.010104790419161569e+00,9.998144368157357853e-01,1.004745510374988493e+00,9.855373768417247105e-01,1.000000000000000000e+00,1.005280407865986936e+00,1.009261781530918167e+00,1.007401390017149456e+00,1.009800490024501229e+00,1.012128506619757395e+00,1.006032906764168233e+00,9.858223884491607025e-01,9.990217874610938242e-01
9.982590192475093716e-01,1.007288373726729969e+00,9.953821079319088438e-01,9.999084416773483808e-01,9.947541566639992450e-01,1.001477377654663048e+00,1.004655833485484706e+00,1.000922509225092183e+00,1.004581625271280476e+00,9.957290425109256438e-01,9.944949077897055068e-01,1.000092626898851478e+00,9.619524870081662682e-01,9.991665123170957452e-01,9.914702375492983055e-01,9.888758252690603712e-01,9.980981706212641580e-01,9.964912280701754277e-01,9.911298270764269391e-01,1.003206239168110914e+00,9.985364068788876724e-01,9.984553879701980605e-01,1.010411152285159542e+00,9.923446679722272012e-01
9.873074314504409754e-01,1.004097288815273492e+00,1.001182570726826038e+00,1.001922900833257080e+00,9.961565963532357237e-01,9.973262032085562501e-01,9.912766924125397949e-01,1.001382488479262811e+00,9.983197311569850241e-01,1.000199501246882727e+00,9.940031368207398188e-01,9.992590534407705949e-01,9.929577464788733598e-01,9.917508573547131334e-01,1.005550416281221215e+00,9.934150356685568228e-01,9.909264132111423873e-01,9.988262910798121341e-01,9.816488880853372345e-01,9.968903861103912689e-01,9.873580065958227348e-01,9.997269997269997432e-01,1.003318197694725855e+00,9.910297811266595147e-01
9.884200196270853667e-01,9.908838339989580746e-01,9.842813011084862174e-01,9.916834216779382150e-01,9.749663526244952694e-01,9.791069612646758902e-01,9.980749839581996019e-01,9.965945697192820640e-01,9.769175282519836356e-01,9.878328513014860146e-01,9.792092073510303418e-01,9.895263694503662055e-01,9.965996308170600448e-01,9.899065420560747564e-01,9.910763569457221589e-01,9.924507457190203663e-01,9.815950920245399836e-01,9.826448522100695859e-01,9.737544893636613796e-01,1.005285503855818385e+00,9.851549452588607148e-01,9.844347351174221883e-01,9.853785900783289531e-01,9.883236784938449482e-01
1.002283558379666539e+00,9.686322614562341560e-01,9.841225883873350178e-01,9.829508801032161847e-01,9.741395177618258350e-01,9.869700689264470084e-01,9.559147685525348770e-01,9.898411525674178923e-01,9.417507588809582719e-01,9.699141847551741025e-01,9.858767772511848326e-01,9.842637692019482465e-01,9.846948722947943544e-01,9.852719033232628654e-01,9.781862062563816407e-01,9.730055658627086990e-01,9.844216417910447436e-01,9.788427927513568827e-01,9.966899943257045980e-01,9.538010687812445987e-01,9.780561310981351619e-01,9.744798890429957616e-01,9.672319378201731377e-01,9.978935799981683008e-01
9.981178801386825228e-01,1.003165988240615203e+00,1.003095394428290099e+00,1.003843990249390528e+00,1.002739726027397360e+00,1.003061322108485642e+00,9.975019215987701582e-01,9.860981526404178910e-01,9.969509539158462053e-01,1.002081815342979132e+00,1.003172771848860778e+00,1.003140464408069921e+00,1.007722007722007707e+00,1.021176696052127131e+00,9.923135319795027831e-01,1.003622842978358243e+00,9.998104804321046313e-01,1.004980734893337058e+00,1.003131226871619708e+00,1.004066510030724668e+00,1.001444390948483365e+00,1.004934054464370341e+00,9.878549904118345548e-01,9.798091042584435861e-01
9.831282254863040748e-01,9.935076645626690350e-01,9.708247615485318116e-01,9.676846922574017240e-01,9.527981910684001354e-01,9.653791130185980229e-01,1.020612598728568576e+00,9.806982685211468320e-01,9.977280671094024278e-01,1.003116235587410365e+00,9.646348476135709893e-01,9.677449957309554041e-01,9.957756164652715736e-01,9.745707047011354929e-01,1.007650377737400849e+00,9.765365251258668611e-01,9.618045682873661573e-01,9.631569104170563111e-01,9.671774498675747012e-01,9.657096570965709725e-01,9.858653846153846434e-01,9.622320838447738778e-01,9.694028471066740149e-01,1.011052828774821943e+00
9.932364223702806472e-01,9.850245053548738472e-01,1.001059526102870523e+00,9.933404111572242678e-01,9.910016810046474722e-01,9.993084370677732808e-01,9.786711966779917393e-01,9.921852387843704824e-01,9.469259064634787393e-01,1.005177591384488034e+00,1.001689021361152454e+00,1.001470444074110233e+00,9.967442778216258903e-01,9.940304255728865668e-01,9.819683021732940054e-01,9.751945525291828565e-01,1.002069373275522146e+00,9.994174757281553134e-01,9.827872860635696872e-01,9.822926374650513548e-01,9.780552033551155322e-01,9.974487292709254271e-01,9.884619052159816510e-01,9.759125440059293055e-01
1.004065453806281205e+00,9.799133880033169541e-01,9.879726739151352133e-01,9.909638554216866346e-01,9.949111953701855748e-01,9.939693524468611319e-01,9.911282545805206734e-01,9.842473745624270576e-01,9.910284868664447355e-01,1.007211290821057093e+00,9.943463598492363609e-01,9.957909162098669276e-01,1.000098980500841339e+00,9.905075552111585191e-01,1.000483231854643940e+00,9.845386533665835271e-01,9.928213196971186205e-01,9.991257042937633503e-01,9.914419345208478340e-01,1.002277039848197271e+00,9.989030714000798339e-01,1.003049680275454936e+00,9.952730079104765704e-01,9.894626922346686504e-01
9.958497823666362381e-01,9.827926657263751364e-01,9.825671990650564069e-01,9.870575546622218921e-01,9.592819175609268445e-01,9.820966779391285817e-01,9.678925861062463998e-01,1.001975894092076658e+00,9.610825944937003706e-01,9.902833179912038375e-01,9.835411471321695576e-01,9.747370490514105645e-01,9.531868566904195816e-01,9.849403481322119847e-01,9.778786707882535234e-01,9.529888551165146549e-01,9.837559429477020778e-01,9.809431210500729748e-01,9.750075278530563327e-01,9.695191215448694111e-01,1.005790156733552987e+00,9.724401726167125615e-01,9.511485897063098882e-01,9.858006332150052176e-01
9.954258995730840276e-01,1.003157290470723328e+00,1.027951234017246529e+00,1.019370219529154742e+00,1.061578672242550869e+00,1.019850111403686421e+00,1.013369521511861659e+00,1.007099191480970157e+00,1.072926781899397941e+00,9.899814087998347611e-01,1.028296146044624715e+00,1.016034691407825763e+00,1.017028345966150882e+00,1.025218427323272508e+00,9.974315914254666682e-01,1.035934509887305843e+00,1.027386226339106035e+00,1.028347705421746472e+00,1.044780728844965978e+00,1.032903729740285215e+00,9.973200992555831812e-01,1.027735753908219918e+00,1.040354631611128289e+00,9.843309002433090482e-01
1.001531706320841320e+00,9.983786361468766080e-01,9.758943207019573629e-01,9.810953030598323910e-01,9.728185936576717596e-01,9.826216484607745993e-01,9.931554409284792939e-01,9.943215194830624659e-01,9.627115576070233161e-01,1.019405320813771443e+00,9.844166091330506241e-01,9.871960297766748660e-01,9.824400204185809171e-01,9.863451481696686729e-01,9.987124888580767301e-01,9.631568144499178530e-01,9.774598196785573290e-01,9.797590361445783769e-01,9.852202187407625988e-01,9.768409112392475446e-01,9.838773885350318160e-01,9.907752698724238138e-01,9.745322754432362844e-01,1.006921099466086655e+00
1.011419249592169667e+00,9.936950706916315434e-01,1.017982412805058967e+00,1.000000000000000000e+00,1.001316055881757316e+00,1.015462354724608440e+00,9.916100679184978173e-01,1.004332414336352786e+00,1.001974240857384624e+00,1.001842186060792228e+00,1.009217513275223022e+00,1.015684697365775158e+00,9.925179258027642115e-01,1.011389297987236313e+00,9.913724712415707963e-01,1.004155567394778847e+00,1.021556045718869044e+00,1.017412690605017156e+00,1.001400140014001350e+00,1.001354751306367419e+00,1.040157798907546116e+00,1.011786846275752882e+00,1.001507689214996555e+00,9.902788688138255413e-01
1.005645161290322553e+00,1.016535281676600677e+00,1.011550033970688212e+00,1.017580452920143097e+00,1.039025376604994388e+00,1.015824044585987185e+00,1.016116035455277844e+00,1.009705882352941231e+00,1.034246575342465890e+00,9.988762897129430662e-01,1.010225354909163098e+00,1.006137398534943550e+00,1.000837608627368924e+00,1.012717211921172478e+00,1.014004201260378268e+00,1.027801358234295526e+00,1.010403376190008862e+00,1.015470895378070004e+00,1.029261959452711483e+00,1.005508310784692716e+00,1.005834873091510318e+00,1.012530592266275065e+00,1.029104777197912490e+00,1.013287059990084282e+00
1.000000000000000000e+00,1.014185738604123310e+00,1.002110919209364903e+00,1.004880429477793991e+00,1.005838279653595402e+00,9.990202801998628868e-01,9.976209357652656706e-01,1.001747742499271787e+00,1.026762224439807802e+00,9.996931887911638670e-01,1.003046383647798523e+00,1.001574183392365258e+00,1.031907103253478342e+00,1.005176380368098199e+00,9.995067574233006402e-01,1.010633904604584021e+00,9.975716367168528942e-01,9.978099409636260742e-01,1.001843586260430685e+00,1.025180201826045190e+00,1.011505365947984014e+00,1.000193367494924157e+00,1.008777062609713226e+00,1.002250709462765510e+00
9.842622293504409425e-01,1.004569190600522299e+00,9.900421294523171767e-01,9.922292374939291060e-01,9.778465705717325207e-01,9.911738746690202939e-01,1.002086645468998283e+00,9.962198313463216381e-01,9.794133239088177456e-01,1.007365728900255775e+00,9.837366513177231431e-01,9.903732809430254580e-01,9.859083536090835764e-01,9.995231737554834961e-01,9.933872878010265861e-01,9.822249463683727644e-01,9.868549172346640086e-01,9.858765149346311318e-01,9.868280871670702670e-01,9.867816630730289473e-01,9.914930223666602593e-01,9.835669405509908092e-01,9.908159319412219723e-01,1.004784221831673374e+00
1.008147469192382184e+00,9.646338067390698434e-01,1.003965183752417722e+00,1.004601076847772889e+00,1.005045508508112473e+00,1.012961313940833108e+00,9.747149231531978542e-01,9.936758124148666882e-01,9.956698240866036498e-01,9.942114349548086816e-01,1.010058759087740343e+00,1.014977187066058439e+00,9.889974293059126120e-01,9.971376777025093840e-01,1.000000000000000000e+00,1.008944357774310907e+00,1.008386778490379942e+00,1.003581453876681850e+00,1.001864756109529964e+00,9.912597377921337216e-01,9.977827050997781777e-01,1.007272727272727320e+00,9.974631671382574449e-01,9.766786512486639316e-01
1.012526517830083961e+00,1.002598152424942324e+00,1.002600905500433459e+00,9.991229779770024466e-01,1.013387144403976814e+00,9.983395194373900772e-01,9.961342828077315303e-01,9.967688240477822204e-01,1.004439612213463784e+00,9.959141981613891526e-01,1.001183198580161804e+00,1.003322583797517931e+00,9.968808484092325228e-01,1.004784231174050246e+00,9.902632886239443044e-01,9.766003504793319134e-01,1.000978473581213279e+00,1.001639660493827133e+00,1.013420846394984309e+00,9.994249568717653576e-01,1.009468599033816361e+00,9.978534491169870346e-01,1.009781864423359155e+00,1.001591881404835238e+00
1.002194951611294016e+00,1.009117957577502667e+00,1.013066871637202215e+00,1.016678045450112089e+00,1.006313744536182497e+00,1.008903238430681970e+00,1.019607843137254832e+00,1.027210216110019614e+00,1.030669312646581348e+00,1.006564102564102559e+00,1.005712034666141452e+00,1.007402357066329079e+00,1.001773049645390046e+00,1.013332063612989220e+00,1.007725494130631061e+00,1.014249525015832987e+00,1.004398826979472137e+00,1.011940298507462810e+00,1.007346544224262841e+00,1.018220176448024539e+00,1.008805513016845401e+00,1.005377921189009482e+00,1.025864574251670991e+00,1.023740935730604873e+00
9.819810851169735733e-01,1.007989347536617952e+00,9.943095599393020345e-01,1.001822716807367675e+00,9.996138996138996813e-01,9.941815360744762353e-01,9.937900641025640969e-01,9.999043702782826060e-01,1.004200945212672780e+00,1.000203790503362500e+00,9.936349392871131059e-01,9.985497437880691551e-01,1.005309734513274433e+00,1.000845785170566771e+00,1.005675029868578374e+00,9.781454886044332886e-01,9.890024330900243354e-01,9.921971643353315606e-01,9.910757125035986048e-01,1.000847617253719957e+00,9.784629981024667300e-01,9.901770083641315834e-01,1.000849858356940514e+00,9.897147292839122423e-01
9.982765612327656468e-01,9.715984147952443362e-01,9.744372376955360293e-01,9.674423058508091477e-01,9.883159521050598473e-01,9.754194303550527412e-01,9.906268897399718165e-01,9.884276970160672526e-01,9.586020568241241380e-01,9.811532192339038616e-01,9.709273676948851906e-01,9.746320681642137718e-01,9.736951118475558609e-01,9.365258215962440902e-01,1.000891000891000804e+00,9.696776252792851380e-01,9.673292658925407572e-01,9.659537738563345188e-01,9.506196746707978873e-01,9.693234214736050625e-01,9.850673906719674688e-01,9.676849032511540827e-01,9.469761298235683800e-01,9.686274509803921573e-01
9.935005585457499233e-01,9.947557541031368800e-01,1.003328112764291236e+00,1.002276551519350800e+00,9.757694186614558340e-01,1.007600000000000051e+00,9.837216400447653664e-01,1.007643928398645361e+00,9.850895535957814309e-01,1.017132177343993193e+00,1.008526187576126665e+00,1.006060003973773043e+00,1.013082322910019206e+00,9.969921796671346037e-01,9.867457962413452854e-01,9.969278033794162219e-01,1.003560528992879064e+00,1.002283558379666539e+00,1.003564880831126382e+00,9.956314920881467190e-01,9.855300718574663277e-01,9.988834754364596114e-01,9.938228554348909061e-01,9.770242914979757609e-01
