9.491869918699187281e-01,9.867730422002938262e-01,1.001489361702127656e+00,1.099099099099099197e+00,9.798508966350997218e-01,9.899999999999999911e-01,9.828926905132193692e-01,9.877135997740431606e-01,9.705472289996514013e-01,9.265536723163841915e-01,9.768948013302992672e-01,9.827927215189872223e-01,1.002396313364055436e+00,9.897708674304418475e-01,9.756170086232530680e-01,9.797224029494686626e-01,9.731736526946108690e-01,1.030556356298645282e+00,9.793577981651375719e-01,9.726252395291541397e-01,9.744000000000000439e-01,1.027144308004801054e+00,1.007187572455367386e+00,9.575951752732755340e-01,9.867189858134619573e-01,1.042559801180491075e+00,9.946911196911196740e-01,1.003790750568612555e+00,9.895908980876301220e-01,9.687238201619657874e-01
1.026613643315998914e+00,9.734042553191489811e-01,1.001912045889101321e+00,9.857377049180328088e-01,9.253547193090684297e-01,1.006673881673881832e+00,1.006329113924050667e+00,9.884186445524735243e-01,1.005566528999820575e+00,1.067073170731707377e+00,9.978498476975451448e-01,9.836989333869995411e-01,9.908054431776388560e-01,9.727159983464241932e-01,1.021030173727522028e+00,9.820697288323189111e-01,1.006153088850602950e+00,9.650349650349649977e-01,1.019953161592505708e+00,1.011539544047283856e+00,9.924935491437953949e-01,9.758202247191011258e-01,1.020027624309392422e+00,1.034442038968707012e+00,9.522789843988987979e-01,9.946364719904648988e-01,9.984230955846676858e-01,1.010322255790533807e+00,1.030577299412915870e+00,1.030556356298645282e+00
1.011323003575685275e+00,1.020546448087431557e+00,9.828244274809161407e-01,1.007151172459670674e+00,1.033333333333333437e+00,9.754524278803080595e-01,1.015919811320754595e+00,1.004484304932735439e+00,1.026785714285714191e+00,1.022857142857142909e+00,1.021368288741246300e+00,1.008797054009819893e+00,1.018559762435040872e+00,1.017424564385890351e+00,9.814925373134328890e-01,9.864758255381493868e-01,1.018346379647749433e+00,9.944927536231884524e-01,1.019470977222630470e+00,1.012103505843071849e+00,9.940912313873788708e-01,1.004605747973470908e+00,9.916497404649062819e-01,1.015601217656012079e+00,9.637006103437198989e-01,1.059916117435590222e+00,9.665897217835014432e-01,1.019436830301519992e+00,9.983384761452646083e-01,1.022657342657342650e+00
1.018267530936947773e+00,9.918612122510174212e-01,9.769147788565264445e-01,1.039299867899603713e+00,9.946236559139784994e-01,9.816311535635562358e-01,1.030179918746372714e+00,1.007200460829493105e+00,9.989565217391304097e-01,1.006927374301676004e+00,1.020745428973277136e+00,9.608598661529101914e-01,1.016946064139941708e+00,9.895572263993316353e-01,9.370437956204378249e-01,1.037701359533873990e+00,1.013451837617102891e+00,1.020110754881958570e+00,9.651351351351350472e-01,1.003436426116838476e+00,9.957203994293866156e-01,1.012653585182468285e+00,1.012744651797906181e+00,1.002248032971150282e+00,1.016666666666666607e+00,1.024590163934426146e+00,9.922071392659627120e-01,9.978000488878026042e-01,9.957203994293866156e-01,9.915207877461705843e-01
1.025462962962962798e+00,9.920103649319800265e-01,1.013250883392226243e+00,9.820463933905306808e-01,1.002810810810810915e+00,1.019835329341317376e+00,9.964319248826291053e-01,1.000000000000000000e+00,1.031511142061281472e+00,1.020861074123390999e+00,1.009817430244574599e+00,1.000000000000000000e+00,9.910410320731052325e-01,9.985225833685099639e-01,9.594287568971113789e-01,9.896509963668391752e-01,1.026546575017776908e+00,9.839999999999999858e-01,1.022122654718566226e+00,1.035068493150685054e+00,1.002865329512893977e+00,1.002806954002173123e+00,1.006966292134831464e+00,1.009345794392523255e+00,9.855737704918032804e-01,9.517241379310344973e-01,1.037243476057765346e+00,1.010534051935325861e+00,9.983285577841451985e-01,1.038068965517241482e+00
9.751693002257337817e-01,9.714845450587724640e-01,1.001961639058413178e+00,1.035431160006471396e+00,1.005390254420008622e+00,9.862385321100917146e-01,1.021296645307199213e+00,9.901344009150701009e-01,9.799156118143460548e-01,9.728260869565217295e-01,9.882312809142076437e-01,9.854368932038833906e-01,9.978304104140299780e-01,9.816106531388711920e-01,9.810554803788904543e-01,9.737456891756591792e-01,9.986146386515816209e-01,1.000000000000000000e+00,9.799999999999999822e-01,9.678401270513498078e-01,9.747619047619047183e-01,1.031060948081264028e+00,9.776835527783976909e-01,9.931481481481482243e-01,9.916833000665336018e-01,1.040000000000000036e+00,1.004518808011724440e+00,9.818181818181818121e-01,9.971298732360678319e-01,9.766144034015412645e-01
9.843750000000000000e-01,9.943983867353798356e-01,9.963019360452468609e-01,1.007812500000000000e+00,1.021016512974479928e+00,1.009302325581395321e+00,1.017161837977486716e+00,9.653429602888086158e-01,9.724423010678607815e-01,1.016759776536312776e+00,9.858474283741801569e-01,1.025915613621760647e+00,1.018300416742163428e+00,9.862187769164513229e-01,1.017931034482758568e+00,1.021478350279904079e+00,9.965317919075145081e-01,1.088850174216027922e+00,9.998136240797689256e-01,1.006426910980445788e+00,1.001221299462628389e+00,1.006918294071284858e+00,1.013695503309746559e+00,1.010628379638262242e+00,1.033881247903388090e+00,1.032887402452619785e+00,9.764133738601823431e-01,9.901234567901234795e-01,1.010793955384984510e+00,1.015782312925169961e+00
1.041152263374485631e+00,1.042136097341144652e+00,1.000000000000000000e+00,9.826356589147287046e-01,1.006301197227473132e+00,1.024884792626728158e+00,1.015602322206095698e+00,1.063575168287210104e+00,9.945093871767622939e-01,1.010989010989010950e+00,1.013830532212885105e+00,1.000417536534446761e+00,1.000000000000000000e+00,1.034279475982532670e+00,9.976287262872628459e-01,1.054132647354881991e+00,1.030162412993039345e+00,1.006666666666666599e+00,1.038307391182775596e+00,1.011141304347826120e+00,1.054891436935837978e+00,1.014176378500608822e+00,1.011258725512272028e+00,9.920664206642066940e-01,1.002595717066839587e+00,9.983810037776578161e-01,1.008591707134852467e+00,1.022194513715710684e+00,1.022781205505457924e+00,1.031609965175461996e+00
1.037267080745341685e+00,9.941621621621621330e-01,1.016812227074235908e+00,9.633953928684126922e-01,9.830932999373827030e-01,9.658273381294963933e-01,9.823151125401929917e-01,1.010407876230661195e+00,1.041852181656277798e+00,1.047826086956521907e+00,1.001554135727853678e+00,1.008973288814691172e+00,9.959074733096084930e-01,9.974667511082964122e-01,9.966044142614601808e-01,9.557559681697612719e-01,9.959459459459459874e-01,9.750993377483444524e-01,9.932675044883303439e-01,1.007524858908895427e+00,1.010869565217391353e+00,9.604665123059772380e-01,9.797372522823425411e-01,1.056351125162729998e+00,9.854368932038835016e-01,1.000000000000000000e+00,1.014567901234568081e+00,1.026591851671139199e+00,1.012064965197215782e+00,1.003635419371591730e+00
1.034295046271094032e+00,1.005437146585471897e+00,1.007945028988619152e+00,1.021618080576482068e+00,1.008280254777070173e+00,1.012104283054003684e+00,1.015639207128568922e+00,1.029370824053452038e+00,9.661538461538462519e-01,1.009336099585062207e+00,9.903448275862068995e-01,1.045501551189244926e+00,1.002501340003573382e+00,1.010370370370370363e+00,9.890971039182282487e-01,1.019649200710479597e+00,1.002487562189054771e+00,1.000000000000000000e+00,1.008133755083596927e+00,9.889303814350494104e-01,9.894760924273621194e-01,1.018303571428571308e+00,1.040681818181818263e+00,9.806338028169014898e-01,1.034482758620689724e+00,1.021891891891892001e+00,1.027987344852762108e+00,9.921577946768060929e-01,1.001604768454837258e+00,1.005174644243208348e+00
9.881578947368420129e-01,1.001081548777849939e+00,1.012995313165743427e+00,9.748316768194934534e-01,1.013055380080016832e+00,1.030358785648574083e+00,9.783348254252461906e-01,9.974306964164976197e-01,1.005838641188959715e+00,9.638232271325797296e-01,1.005222841225626773e+00,9.851632047477745235e-01,9.884156121903404646e-01,9.991621281943863231e-01,1.013778849466069554e+00,9.557974959172564899e-01,9.986465147755471117e-01,9.712034773159466949e-01,9.747198565665621262e-01,9.974376264329061215e-01,9.768786127167630173e-01,9.668566418237615201e-01,9.917012448132779268e-01,9.831238779174146236e-01,9.761904761904761640e-01,9.439301772017983927e-01,9.939630681818181213e-01,9.940119760479041444e-01,9.837491416800182575e-01,9.915057915057915450e-01
9.821571238348869581e-01,1.033923941227312016e+00,9.878023133543638590e-01,1.018582469988488670e+00,1.006235709831635683e+00,1.022499999999999964e+00,9.992679355783309347e-01,1.007998915401301376e+00,1.018997361477572472e+00,9.940285775218596909e-01,1.025285763768617908e+00,9.979919678714860298e-01,1.015146051208077882e+00,1.036058700209643524e+00,9.976214746856948423e-01,1.030869119489691288e+00,9.887056697537836003e-01,9.860139860139860435e-01,1.009564977467120261e+00,1.003244997295835716e+00,1.035266272189349079e+00,1.017683866872222787e+00,1.023342876018498160e+00,9.831994156318482059e-01,9.895934959349593774e-01,9.719809470439899624e-01,1.006073597713469159e+00,1.021686746987951810e+00,1.042810609585854031e+00,1.012461059190031154e+00
1.009761388286334105e+00,9.947753396029258566e-01,9.944645518416010965e-01,1.010009686793671424e+00,9.706672175170419914e-01,1.015019210618232526e+00,9.575091575091575491e-01,9.969065232010760891e-01,9.792853443811496694e-01,9.794035614674961865e-01,1.003716216216216095e+00,1.001006036217303663e+00,9.792184724689165787e-01,9.965600971266693753e-01,1.022820163487738521e+00,9.879558011049723865e-01,9.942883253369888541e-01,1.042553191489361764e+00,1.017217819076250418e+00,1.002156334231805834e+00,9.915409236396889314e-01,1.017554803065407132e+00,9.933290294813857946e-01,9.881129271916790913e-01,1.038777522182057211e+00,1.021620063418852586e+00,9.985795454545454142e-01,9.945754716981133337e-01,9.982150825524319648e-01,9.805128205128205154e-01
9.881847475832437055e-01,9.863445378151260989e-01,1.015842432027403097e+00,1.034047314578005139e+00,9.868057033411362644e-01,9.661046111493462041e-01,1.000956388676357944e+00,1.014436049649217297e+00,1.012691697514542577e+00,1.002847754654983659e+00,1.009761023224503562e+00,9.778894472361808754e-01,9.860330128786504167e-01,9.857868020304567658e-01,9.746919746919746608e-01,9.785258919583939008e-01,1.002068014705882248e+00,9.795918367346938549e-01,1.001970266881604843e+00,9.986551909628833545e-01,9.912381830758589807e-01,1.023819949207461333e+00,9.965337954939341714e-01,1.027443609022556270e+00,9.807023093957608628e-01,9.858916478555305174e-01,9.702465623518254922e-01,1.000237135404315802e+00,1.013857845328564933e+00,9.908472803347280200e-01
1.005434782608695787e+00,1.004046858359957328e+00,9.972602739726026400e-01,9.622816509506879612e-01,1.015742937243907740e+00,9.853962600178094444e-01,9.875788266768584789e-01,9.961431041361884509e-01,1.001044386422976329e+00,9.608999563128003407e-01,1.010166666666666657e+00,9.911613566289825261e-01,9.952170713760117859e-01,1.004737384140061973e+00,1.002391527160915619e+00,9.828551834495370398e-01,9.901398761751891708e-01,9.669444444444444953e-01,1.001519485162674306e+00,1.010099649878804184e+00,9.827866945801349008e-01,9.759644170729621093e-01,1.020434782608695690e+00,9.568240029271862790e-01,1.036451612903225961e+00,9.911276473955353827e-01,1.013683567501527216e+00,1.001659554291133292e+00,9.933862433862434838e-01,9.741356558458694748e-01
1.002702702702702675e+00,9.686041578277470032e-01,1.003592561284869067e+00,9.498795180722892084e-01,9.985138004246284504e-01,9.840954274353878040e-01,1.005224458204334370e+00,1.001201602136181368e+00,9.970439923491567491e-01,1.010002273243919113e+00,9.922455040422373251e-01,9.657818332642057468e-01,9.990757855822549605e-01,9.676096760967609622e-01,1.014314928425357865e+00,9.651122223514362330e-01,9.958314034275127513e-01,9.623671358804940512e-01,9.875948237394019946e-01,9.982668977469669747e-01,9.938461538461539346e-01,9.815950920245398725e-01,1.022582019599488801e+00,9.636711281070745594e-01,9.943977591036413655e-01,9.673693329483106229e-01,9.969868627214656387e-01,1.016094674556212940e+00,9.940079893475365358e-01,9.916011920888649911e-01
9.835579514824798197e-01,1.040516863775733825e+00,1.032849020846493993e+00,9.935734821579570442e-01,1.022964065490112651e+00,1.012855831037649201e+00,1.011549566891241536e+00,1.001466862248299838e+00,1.030170910359260450e+00,1.029259509340535672e+00,1.011306950448952469e+00,1.025767661584711332e+00,1.025901942645698561e+00,1.039406779661016911e+00,1.002352150537634268e+00,1.031570068682973851e+00,1.003023255813953574e+00,9.719402985074627743e-01,1.016446773902042411e+00,1.001602564102564097e+00,1.010716837342224173e+00,1.025892857142857162e+00,9.989583333333333925e-01,1.060515873015873023e+00,1.017527386541470902e+00,1.031641791044776157e+00,1.003143133462282455e+00,9.988353133007221718e-01,1.009153828979683087e+00,1.016393442622950838e+00
9.783502329405316944e-01,9.926331298673962689e-01,9.877675840978594746e-01,9.904680851063829561e-01,9.723550197464144729e-01,1.007796917497733480e+00,9.731684110371076057e-01,9.926764314247670251e-01,1.027932960893854775e+00,1.012683140170566487e+00,9.858599145018086540e-01,1.014444211848440469e+00,9.844905320108205959e-01,9.926620464737057059e-01,1.005698960777740680e+00,9.859829459175329935e-01,1.003014143287734639e+00,1.019348894348894197e+00,1.014758179231863400e+00,1.032000000000000028e+00,1.009425070688030335e+00,9.899912967798084606e-01,9.927007299270073082e-01,1.012160898035547207e+00,9.689326361119655617e-01,9.386574074074073293e-01,9.731260544709567917e-01,9.888059701492536435e-01,1.010619469026548645e+00,9.975806451612901915e-01
9.941176470588235503e-01,9.809160305343511688e-01,9.872033023735808932e-01,1.003265165836054296e+00,9.970072680632748874e-01,9.798488664987405894e-01,1.000977708251857612e+00,9.884641180415828510e-01,9.978590250329381073e-01,9.872597711077519822e-01,9.923282188125416292e-01,9.698720594304580667e-01,9.827807290712583521e-01,9.788501026694045315e-01,9.749999999999999778e-01,9.680132685700746364e-01,9.921405455386038685e-01,1.035854172943657892e+00,9.722270895391623702e-01,9.948320413436692045e-01,9.918300653594770422e-01,1.011868131868131737e+00,9.670168067226890818e-01,9.796672828096117946e-01,9.888888888888888173e-01,1.052096177558569767e+00,9.861300309597522684e-01,9.898584905660376965e-01,9.951838879159369267e-01,9.727836162759364580e-01
1.025077486615948219e+00,1.037181150021616816e+00,9.847376123771691692e-01,1.007365536142514451e+00,1.004716981132075526e+00,1.014322438486962907e+00,9.984371947646024648e-01,1.002306961595874624e+00,9.927380755900312437e-01,9.757217847769028563e-01,9.810084033613445387e-01,1.000000000000000000e+00,1.007828518173345733e+00,1.017411369834277268e+00,1.028376068376068320e+00,1.017500917880308497e+00,1.027958993476234761e+00,1.056137289121582334e+00,1.034063260340632562e+00,1.025974025974025983e+00,1.034361026123793881e+00,1.014596003475239039e+00,9.991310015207474082e-01,9.811320754716981174e-01,1.040449438202247112e+00,1.049223556987987083e+00,9.807861358784377703e-01,9.828448892065761999e-01,9.865816102067751503e-01,1.049861495844875314e+00
9.620670698185815883e-01,9.795748228428512450e-01,1.003609341825902446e+00,9.744941336507396690e-01,1.007682458386683688e+00,9.797248370745835766e-01,1.017217765603600110e+00,1.013268345518548719e+00,9.973399833748961552e-01,9.639094373458866327e-01,1.016960767517560482e+00,1.015319148936170146e+00,9.987053819123358211e-01,9.940206185567010966e-01,1.004654255319148870e+00,9.796728409910994140e-01,9.898005439709882669e-01,9.124208207105480861e-01,9.866666666666666918e-01,9.905063291139240000e-01,9.829351535836177156e-01,9.847576639835587953e-01,1.011741682974559575e+00,1.006923076923076810e+00,9.876581302067263257e-01,9.600670203853671758e-01,9.896286811779770876e-01,1.018424242424242454e+00,9.777034559643255074e-01,9.699208443271767344e-01
1.005714285714285783e+00,1.014680851063829659e+00,1.015866299978845033e+00,9.750479846449136012e-01,9.737399407030918885e-01,9.894678492239468159e-01,9.607616849394114977e-01,1.011624799572421018e+00,1.031005167527921262e+00,1.025348837209302477e+00,9.850067385444744028e-01,1.022003352891869277e+00,9.481481481481481843e-01,1.020535158680771604e+00,1.007279947054930513e+00,9.561694290976058275e-01,9.571788413098235582e-01,9.206157561122848554e-01,1.005476064299593686e+00,1.006389776357827559e+00,9.872685185185183787e-01,9.695652173913043015e-01,1.030088115194498055e+00,1.019862490450725634e+00,9.731333958138081996e-01,9.144851657940662459e-01,1.007892353473929248e+00,9.973815758152820843e-01,9.794754846066134890e-01,1.005440696409140466e+00
9.749999999999999778e-01,9.918221849444327498e-01,1.009162848812994451e+00,1.006621331424480958e+00,9.562853414528056373e-01,9.796451914098973646e-01,9.479479479479478998e-01,1.014397041341962735e+00,9.733225545675020518e-01,9.287820367430256185e-01,9.392851034718660008e-01,9.739594012712732285e-01,9.433593749999998890e-01,9.892276422764227917e-01,9.750328515111694738e-01,9.835644581407293474e-01,9.799043062200958332e-01,9.836065573770491621e-01,9.773366127898805988e-01,1.004698412698412646e+00,9.948417350527549718e-01,9.642152466367713837e-01,1.002712288754433523e+00,9.402621722846442598e-01,1.011556982343499334e+00,9.780534351145038219e-01,1.010397946084723886e+00,9.966587112171837459e-01,9.776484284051222273e-01,9.686147186147184840e-01
1.030011655011655147e+00,9.957716701902749046e-01,9.958728848534873501e-01,9.811555555555555586e-01,1.012053672958835637e+00,9.935188715211589194e-01,1.020063357972544882e+00,9.908854166666666297e-01,1.017940199335548135e+00,9.768009768009767724e-01,9.648579752367079099e-01,1.030105263157894635e+00,1.006211180124223725e+00,9.903431271830697158e-01,1.012803234501347571e+00,1.045169712793733829e+00,9.934082031249998890e-01,9.916666666666666963e-01,9.909221642998381485e-01,9.915318503538927963e-01,1.020268677822295578e+00,1.012929029857687624e+00,9.989596337910944257e-01,9.898426608245369795e-01,9.838146620120595820e-01,9.756097560975609539e-01,9.871680853766994224e-01,1.008381226053639779e+00,1.030483448440104866e+00,1.009217877094972238e+00
9.813295615275812178e-01,9.804670912951167772e-01,9.894322420223787828e-01,1.028265990215618819e+00,1.008988764044943753e+00,1.017075978511128076e+00,9.741200828157350333e-01,9.859395532194481504e-01,1.005385117493472480e+00,1.000249999999999861e+00,9.813172296659746774e-01,1.016145513999591188e+00,9.917695473251029181e-01,9.751037344398340023e-01,1.001996007984031989e+00,9.826380214838871252e-01,9.852543622511674704e-01,1.008403361344537785e+00,1.001360544217687165e+00,9.847036328871892064e-01,9.708939708939708924e-01,9.550045913682276844e-01,9.793792959800042830e-01,1.011670020120724267e+00,9.774193548387096753e-01,9.979999999999999982e-01,9.920205920205920069e-01,9.914509617668012531e-01,1.026808412294892392e+00,9.916966509825628773e-01
1.037763044104929477e+00,1.038977912516240831e+00,1.002722513089005396e+00,1.049515418502202646e+00,1.006681514476614803e+00,1.047915487643840793e+00,1.031880977683315548e+00,9.477542316406770695e-01,1.018665801006330085e+00,1.093476630842289410e+00,1.009038461538461551e+00,1.011665325824617767e+00,1.043568464730290302e+00,1.035744680851063748e+00,9.920318725099600554e-01,1.042455828142875296e+00,1.038413569468695341e+00,1.000000000000000000e+00,1.008605072463768071e+00,1.015533980582524309e+00,1.059243397573162104e+00,1.012499999999999956e+00,9.889408762228838468e-01,1.015712012728719138e+00,1.036303630363036188e+00,9.853039412157648114e-01,1.029190451478982915e+00,1.003592814371257358e+00,1.034436191762322821e+00,1.038236114987440839e+00
1.006944444444444420e+00,1.000416840350145886e+00,1.002088554720133473e+00,9.969778374748152761e-01,1.005309734513274211e+00,9.828982898289829739e-01,9.804325437693101053e-01,9.942342849107017599e-01,1.014977692797960573e+00,1.019428571428571351e+00,9.910425004764628065e-01,1.005566600397614252e+00,9.900596421471172803e-01,9.891125718981100823e-01,1.005689424364123230e+00,1.049018412388732946e+00,1.020658179197693860e+00,9.519999999999999574e-01,1.014818140996856854e+00,1.015296367112810794e+00,9.932614555256064071e-01,9.742640075973409974e-01,1.037849462365591391e+00,9.984335226160172549e-01,9.792993630573249009e-01,9.830508474576271638e-01,1.007311231564351317e+00,9.821002386634845038e-01,9.982593559617058965e-01,1.007526881720429923e+00
9.864827586206895704e-01,9.687500000000000000e-01,1.014380992080033517e+00,9.936005389019871847e-01,9.656690140845071157e-01,9.765567765567765290e-01,9.802521008403359826e-01,9.971711456859971845e-01,9.764521193092621232e-01,9.529147982062780020e-01,1.019807692307692415e+00,9.430604982206406417e-01,9.875502008032128742e-01,9.705088265835929429e-01,9.783693843594009065e-01,1.003952109729164377e+00,9.790538950341256541e-01,1.008753501400560193e+00,9.977876106194690786e-01,9.781544256120525693e-01,9.880144730890999538e-01,9.737791207720051245e-01,9.983423124740986587e-01,9.823494802902530409e-01,1.006504065040650486e+00,9.848275862068964770e-01,1.003629082718057841e+00,9.849331713244229292e-01,9.808195292066259618e-01,1.004802561366061830e+00
