1.029814009967986221e+00,1.018945600160886755e+00,1.040498442367601140e+00,1.001026103143098478e+00,1.049511624010877942e+00,1.001231041176749104e+00,1.023064206642066543e+00,1.024015694576448476e+00,1.032142857142857251e+00,1.052391799544419193e+00,1.018124507486209529e+00,1.019216065785885750e+00,1.022380467955239070e+00,1.014423076923076872e+00,1.028078454627543659e+00,1.016830294530154388e+00,1.015177065767284947e+00,1.019134693877551179e+00,1.004036640273249459e+00,1.025553662691652379e+00,1.017678114478114626e+00,1.010224948875255713e+00,1.015472312703582958e+00,1.027538550724637734e+00,1.039179104477611970e+00
1.000000000000000000e+00,9.941021443581437023e-01,9.745532934131737601e-01,1.003081724845996003e+00,9.775703016241299448e-01,9.852220243068143812e-01,9.828660301301638258e-01,1.003607031140070882e+00,9.238754325259516120e-01,9.870129870129870087e-01,1.003095975232198178e+00,1.005739016393442764e+00,9.691542288557214446e-01,9.933649289099526491e-01,9.978984881013485131e-01,9.951735172413793684e-01,9.651162790697674909e-01,9.924866233058856624e-01,1.012087005824441999e+00,9.833887043189368793e-01,9.933829698819257592e-01,9.827935222672065096e-01,9.879711307137128973e-01,9.689704508424240581e-01,9.955116696588869329e-01
9.950372208436724097e-01,1.011859854014598437e+00,9.831005023643566432e-01,9.754350453469062820e-01,9.952531585483019860e-01,9.662528099325616848e-01,9.871559633027523484e-01,1.005392448953730034e+00,9.925093632958801315e-01,9.879385964912280604e-01,9.861111111111111605e-01,9.975537114214031442e-01,9.804928131416837944e-01,9.990458015267175140e-01,9.726319065707474953e-01,1.009007890219941528e+00,9.948364888123923944e-01,9.508256258776814906e-01,9.814281955302046612e-01,9.966216216216216006e-01,1.024979150735519484e+00,9.794026776519052513e-01,9.797077922077922496e-01,1.014556006856461412e+00,9.792605951307483680e-01
9.850374064837905674e-01,9.972991845614928019e-01,9.875000000000000444e-01,9.916054705469539154e-01,9.928457778642644227e-01,9.935297989394333840e-01,9.944237918215613758e-01,1.016685930665694126e+00,9.981142138364780259e-01,1.002775582685904610e+00,9.812206572769952562e-01,1.008988235294117741e+00,9.916230366492146953e-01,9.751671442215854579e-01,9.989174025974025817e-01,1.000000000000000000e+00,9.844290657439446202e-01,1.029173350988430879e+00,1.025003243243243212e+00,9.847457627118644252e-01,9.829394210373081364e-01,9.831756046267087212e-01,9.809444904722451897e-01,9.813463842837663043e-01,9.852670349907919345e-01
1.008437468354430377e+00,1.025316382448079766e+00,9.794329113924051811e-01,1.020104092945451013e+00,9.959993543626636248e-01,9.804671549877920222e-01,1.004674392523364546e+00,1.012895959230937670e+00,9.892869673225281879e-01,1.009406964553877462e+00,1.001594896331738482e+00,1.006477724401328766e+00,1.007391763463569179e+00,9.882468168462291702e-01,9.815821387933741926e-01,9.972527472527472625e-01,1.001757469244288323e+00,1.003868041237113484e+00,9.980171453643389423e-01,1.003442340791738330e+00,1.004133553719008365e+00,1.003208556149732589e+00,1.021114864864864913e+00,1.005847953216374213e+00,9.915887850467289821e-01
1.020923207930654941e+00,1.024245434228051366e+00,1.016155047095193220e+00,1.002074688796680491e+00,1.012057862305000278e+00,1.049137762517104333e+00,1.003720924694437633e+00,1.028934895833333307e+00,9.834394904458598763e-01,1.004385964912280604e+00,1.030254777070063632e+00,1.019308100649267024e+00,1.027253668763102645e+00,1.002973240832507384e+00,1.046357615894039750e+00,1.009641873278236845e+00,1.017543859649122862e+00,1.008987914787337958e+00,1.030385268978111446e+00,9.897084048027444680e-01,1.024691325509365480e+00,1.007462686567164090e+00,1.011579818031431044e+00,1.017441860465116310e+00,1.000942507068802945e+00
1.000000000000000000e+00,1.026261268210971744e+00,1.033383698864994926e+00,9.803329192546584858e-01,1.014297042990255138e+00,1.015189504255086472e+00,9.916574729824311207e-01,1.001126265783539360e+00,1.005181347150259086e+00,1.027292576419214010e+00,9.799072642967542324e-01,1.021311417444145331e+00,9.867346938775509724e-01,1.013833992094861580e+00,1.044303797468354444e+00,1.001364256480218318e+00,1.008620689655172376e+00,1.024166822730492532e+00,9.961517948717948379e-01,1.010398613518197486e+00,9.895569612119373692e-01,1.011640211640211673e+00,9.959116925592804703e-01,9.857142857142857650e-01,1.026365348399246757e+00
1.011472771838987761e+00,9.949691275167785731e-01,9.892332307692308646e-01,1.026397421081442607e+00,1.020357687883868048e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.943800624943118782e-01,1.012243298969072169e+00,1.002125398512220933e+00,9.842271293375394192e-01,1.013907848141333723e+00,1.007238883143743546e+00,1.009746588693957170e+00,1.030303030303030276e+00,1.004087193460490468e+00,1.006837606837606813e+00,9.826126362487180854e-01,1.015444047246429227e+00,1.012006861063464935e+00,1.016233766233766156e+00,1.016736401673640211e+00,1.010673234811165777e+00,9.913043478260870067e-01,9.972477064220183207e-01
1.004862242933216132e+00,1.006319038599558402e+00,9.906687634991887537e-01,9.763390946502058521e-01,1.003838531190828665e+00,9.887803184761662090e-01,1.000936074766355155e+00,9.971754213351028406e-01,1.005727810843731751e+00,9.957582184517497215e-01,1.004807692307692291e+00,9.878048780487804770e-01,9.835728952772073708e-01,1.000000000000000000e+00,9.892141176470589103e-01,1.004750067842605121e+00,9.898132427843803205e-01,1.011375956761654926e+00,1.008241334836674108e+00,9.796610169491525300e-01,9.936102236421725520e-01,1.016460905349794164e+00,9.715678310316815391e-01,9.766081871345029253e-01,9.954001839926402972e-01
1.013710985433529554e+00,1.038126595311126055e+00,1.025117676313528792e+00,1.020019355078010337e+00,1.010704587155963230e+00,1.051703057473397873e+00,1.028011162635051212e+00,1.016998026627777163e+00,1.018355443037974650e+00,1.003194888178913668e+00,1.014354066985645897e+00,1.025461728395061778e+00,1.026096033402922769e+00,1.029922779922779918e+00,1.013881488811082310e+00,1.003375013234286905e+00,1.024013722126929649e+00,1.080000000000000071e+00,1.051537848861999747e+00,1.010380622837370179e+00,1.011254019292604500e+00,1.050607287449392802e+00,1.011705685618729200e+00,9.985053892215569604e-01,1.025878003696857776e+00
9.872725536992840167e-01,1.006456811678047902e+00,1.029093956278208211e+00,1.005166942148760345e+00,9.992411506914969932e-01,1.021582154148377830e+00,1.009989449606612633e+00,1.012813088352900071e+00,9.881904405812896863e-01,9.872611464968152895e-01,1.022798742138364858e+00,1.039127210386408207e+00,1.016276703967446515e+00,1.012183692596063667e+00,9.853326201401987339e-01,1.006729475100942128e+00,1.030150753768844130e+00,9.918962962962962759e-01,1.014345500868381045e+00,9.640410958904109817e-01,9.992063593004769650e-01,9.759152215799614671e-01,1.004132231404958775e+00,9.850075322158148294e-01,9.909909909909909720e-01
9.911349026463786016e-01,1.006015068465028417e+00,1.023809523809523725e+00,1.012332970469935534e+00,9.856181506351558985e-01,9.988244440521751866e-01,9.892086330935251359e-01,9.950495049504951561e-01,9.893091823899371473e-01,9.892473118279569988e-01,9.884704073789393197e-01,1.014482276011326345e+00,1.008008008008008050e+00,9.935185185185184675e-01,1.024800000000000155e+00,9.866310160427806952e-01,1.001626016260162677e+00,9.883351007423119006e-01,1.014730950836488788e+00,1.007104795737122638e+00,9.992031831940388908e-01,9.802566633761106152e-01,1.000823045267489775e+00,1.003044132617028739e+00,9.945454545454545103e-01
9.975609756097560954e-01,9.912303077299812193e-01,9.956418604651163795e-01,1.006091360663779577e+00,9.800294930875576016e-01,9.964767018620460659e-01,1.001818181818181719e+00,1.001104477611940213e+00,1.012714545236317543e+00,9.847826086956521507e-01,9.906687402799377873e-01,9.878669383205577192e-01,1.009930486593842991e+00,1.007455731593662529e+00,9.971004795360767226e-01,9.864498644986450238e-01,9.967532467532467244e-01,9.681209575046847426e-01,9.941946465870320493e-01,9.947089947089946538e-01,9.800968152866242900e-01,9.828801611278952244e-01,1.014802631578947345e+00,1.019724383066748175e+00,9.753199268738573791e-01
1.013038630806845974e+00,1.017287966360777451e+00,1.005839402418914119e+00,1.001007465578259259e+00,1.014106600760627863e+00,9.988188991234194791e-01,1.012704174228675091e+00,1.006075379431672578e+00,9.843053516079330878e-01,1.008830022075055233e+00,1.029827315541601340e+00,1.012101734104046358e+00,1.019665683382497523e+00,9.944495837187788956e-01,1.024270215859523381e+00,1.000000000000000000e+00,1.011400651465798051e+00,1.052440975609756135e+00,1.017525233644859917e+00,1.003546099290780091e+00,1.009748159547477542e+00,1.022540983606557319e+00,1.007293354943273878e+00,1.005952380952380931e+00,1.000937207122774231e+00
9.919562245615118901e-01,9.940705063342372139e-01,9.869352988440084351e-01,1.000000000000000000e+00,9.984568759899548063e-01,1.003543714628967631e+00,9.874551971326165356e-01,9.961569714168574396e-01,1.000000000000000000e+00,1.013129102844638973e+00,9.939024390243902385e-01,9.801888818323455377e-01,9.942140790742526324e-01,1.002790697674418530e+00,9.706176748926258480e-01,9.965670329670329730e-01,9.967793880837358955e-01,9.814600575479813793e-01,9.931077049686245495e-01,1.010600706713780994e+00,9.943671834372538321e-01,1.013026052104208485e+00,9.839098954143201681e-01,1.017751479289940919e+00,9.737827715355805713e-01
1.005675912408759087e+00,1.013125750697257965e+00,1.014705882352941124e+00,1.001009677419354871e+00,1.040246389787752523e+00,1.023528791711841857e+00,1.012704174228675091e+00,1.013224804318020089e+00,1.029336734693877542e+00,1.014579697624190091e+00,1.016104294478527681e+00,1.005099496110119395e+00,9.990300678952472868e-01,1.008348794063079756e+00,1.011718713379020640e+00,9.910395688054375318e-01,1.014539579967689731e+00,1.040137822644018550e+00,1.025437272485128393e+00,9.947552447552447941e-01,1.001618122977346204e+00,9.851632047477745235e-01,9.877350776778414110e-01,1.020348837209302362e+00,9.769230769230768940e-01
1.012096789802309438e+00,9.980357977122820134e-01,9.956544927536232770e-01,1.010070477227831276e+00,9.962785714285714578e-01,9.954024172251196845e-01,9.919369175627240631e-01,1.010874379384682387e+00,1.017968773234200874e+00,1.000531346008433298e+00,1.011320754716981130e+00,9.862307246376811332e-01,1.010679611650485477e+00,1.013799448022079108e+00,1.001927407174031837e+00,1.003478164116828886e+00,1.012738853503184711e+00,9.954596966350903742e-01,9.943648354185605776e-01,1.001757469244288323e+00,9.870759289176090912e-01,1.004016064257028162e+00,1.010761589403973426e+00,9.743589743589743390e-01,1.041338582677165281e+00
1.000799363568909639e+00,9.988221792703552149e-01,1.040756819198092042e+00,1.005982044295841593e+00,1.007470658665462038e+00,1.013856454521268713e+00,1.005420046366690023e+00,1.022591991014521362e+00,1.001824952574604799e+00,1.002660425531914923e+00,1.002238805970149249e+00,9.992664208863141218e-01,1.001921229586935747e+00,1.005444646098003547e+00,1.005780346820809301e+00,9.916840009047807047e-01,9.968553459119496862e-01,1.003422583211098340e+00,1.004535130938300380e+00,1.010526315789473717e+00,1.002456301145662865e+00,1.000000000000000000e+00,1.013923013923013983e+00,1.032163742690058506e+00,9.782608695652174058e-01
9.912407754894579925e-01,9.921234844132675867e-01,9.888112138490319225e-01,1.000989492979991180e+00,9.918446353214110944e-01,9.954443075711963962e-01,9.928122295601371494e-01,9.889547490318243428e-01,9.951397326852976510e-01,9.989389929430299020e-01,1.008935219657483229e+00,9.860282352941176498e-01,9.865771812080537106e-01,9.900722021660649519e-01,9.942528735632183423e-01,9.937095807579809925e-01,9.952681388012618591e-01,9.761381818181819048e-01,1.001126858232566308e+00,1.013888888888888840e+00,9.991823684148657403e-01,1.006000000000000005e+00,1.006462035541195510e+00,1.012750141643059543e+00,9.845410628019323207e-01
1.003211566265060251e+00,9.801600000000000312e-01,1.012727552526047958e+00,9.841584158415841443e-01,1.010464573991031401e+00,1.011441354363457945e+00,1.006333384494646932e+00,9.952127685038466565e-01,9.963369963369963500e-01,1.018586495093790623e+00,9.830258302583025909e-01,1.009697849005636527e+00,1.004859086491739495e+00,9.990884229717411635e-01,1.000961849710982676e+00,1.009143178621659587e+00,1.009508716323296307e+00,1.002324559116071434e+00,1.003946779802877387e+00,9.777397260273972268e-01,1.004086274509804033e+00,1.031809145129224614e+00,9.943820224719100986e-01,1.005594393075484039e+00,9.695780176643767900e-01
1.004803849228309565e+00,1.001616840010571607e+00,1.016759776536312776e+00,1.027164587525150941e+00,1.022189322852872451e+00,1.009049544445932645e+00,1.014388489208633004e+00,1.007482358373939846e+00,1.007352941176470562e+00,1.036496350364963570e+00,1.013513513513513598e+00,1.027325193913869672e+00,1.001934235976789100e+00,1.009124087591240837e+00,1.008666808341571963e+00,1.004181180007046592e+00,1.004709576138147487e+00,1.022069262846481585e+00,1.016839033785871926e+00,9.877408056042031870e-01,1.010576389811046472e+00,1.015414258188824581e+00,1.016949152542372836e+00,9.916550950651570329e-01,9.716599190283400356e-01
9.920331372534020309e-01,1.001619403873117431e+00,9.945054945054945250e-01,9.970601417274957967e-01,9.971033318630022624e-01,9.887895191869621181e-01,1.000887943262411373e+00,9.909809042490970166e-01,1.000000000000000000e+00,9.839034205231388386e-01,9.777777777777777457e-01,1.041694272673733712e+00,9.951737451737451279e-01,9.945750452079565873e-01,9.990473311531872236e-01,9.833449178682382996e-01,9.890624999999999556e-01,1.000000000000000000e+00,1.084490119024059229e+00,1.005319148936170137e+00,9.911446054750403523e-01,9.886148007590133124e-01,9.952380952380952550e-01,9.901801061876999155e-01,1.007291666666666696e+00
1.004819277108433662e+00,1.001611620194840624e+00,1.002762430939226457e+00,1.010807072691552122e+00,1.013790436911973014e+00,1.017004556800371606e+00,9.929140933015506709e-01,1.012312369462625705e+00,9.987834549878344959e-01,1.019939468302658581e+00,1.010606060606060508e+00,1.013802637739282586e+00,1.009699321047526688e+00,1.011818181818181728e+00,1.005730632753546017e+00,1.004938879391526374e+00,9.968404423380726742e-01,9.863636363636363313e-01,1.029021494023644623e+00,1.000000000000000000e+00,9.991863536164371506e-01,9.980806142034548412e-01,1.010366826156299913e+00,1.001418696883852766e+00,1.019648397104446769e+00
9.936038369304557305e-01,1.052381050612152480e+00,1.017908539944903712e+00,9.718157872640819095e-01,1.023622020189525861e+00,9.921981742229387669e-01,1.027652413698606715e+00,1.001587256259786507e+00,1.002436053593179111e+00,1.047618207423993919e+00,1.003748125937031554e+00,1.025870143902130938e+00,1.034582132564841439e+00,9.946091644204851923e-01,9.971464517540661321e-01,1.002107865168539336e+00,1.009508716323296307e+00,1.003458064516129067e+00,1.036613866528174555e+00,9.947089947089946538e-01,9.959362601626016165e-01,9.942307692307692513e-01,9.723756906077347661e-01,1.009898704613964027e+00,1.051724137931034475e+00
9.879324060272322017e-01,1.006125559263560731e+00,1.014882782391810734e+00,1.004000000000000004e+00,9.790210024939832723e-01,9.898860972487883991e-01,1.015625000000000000e+00,9.984152591300793356e-01,9.963547995139733215e-01,9.794266028708134009e-01,9.910380881254667873e-01,9.807575519495135286e-01,9.860724233983286791e-01,9.873532068654019556e-01,9.866697142857143721e-01,9.929922993779404239e-01,9.921507064364206707e-01,9.735917821505722936e-01,9.809069358228652558e-01,9.982269503546099543e-01,9.812232081982585896e-01,9.787234042553191182e-01,1.023538961038961137e+00,9.845960784313726455e-01,9.864995178399228459e-01
1.004885999851465650e+00,1.034245274288525307e+00,1.017335466666666743e+00,1.000997609561752988e+00,1.009997702859768198e+00,1.017027520803140961e+00,1.015384615384615330e+00,1.015865423514237698e+00,1.026829268292682951e+00,9.916943885144007265e-01,1.006028636021100153e+00,1.017589136478188827e+00,1.037664783427495241e+00,1.004574565416285425e+00,1.030884846687732281e+00,1.003527448381145160e+00,1.018987341772152000e+00,1.005894339622641409e+00,1.011678823023787421e+00,1.033747779751332141e+00,1.016638935108153063e+00,1.009881422924901129e+00,1.008723235527359208e+00,1.007110083390990729e+00,1.022482893450635366e+00
9.983818455518256307e-01,1.006621331424480958e+00,9.908236103305680942e-01,1.003980093166020771e+00,1.021216431362298671e+00,1.000000000000000000e+00,1.001683501683501731e+00,1.004165017135602023e+00,1.002375296912114022e+00,9.931034482758620552e-01,1.000749063670411942e+00,9.820468085106383027e-01,9.945553539019963418e-01,1.003642987249544705e+00,9.962516853932583683e-01,1.003517299578059019e+00,1.020186335403726607e+00,1.004689340566172318e+00,1.025495314674120584e+00,1.012027491408934665e+00,9.991829787234043359e-01,1.011741682974559797e+00,1.009433962264151052e+00,1.036723163841807960e+00,1.000956022944550661e+00
1.009740247090588294e+00,9.912280701754385692e-01,9.801608465608466769e-01,1.010900280039199073e+00,9.806105048315842954e-01,9.933037388351005914e-01,1.013445378151260456e+00,9.968880273032446615e-01,9.899298578199052789e-01,1.012401587301587247e+00,1.016467065868263520e+00,9.715661167947101662e-01,1.000000000000000000e+00,9.963702359346642279e-01,9.906074905488438942e-01,1.006305809327754153e+00,9.984779299847792444e-01,9.918375576897227042e-01,1.049716923926682366e+00,9.915110356536502856e-01,9.909896923967994598e-01,9.864603481624758530e-01,1.007788161993769416e+00,1.046321525885558490e+00,1.005730659025787954e+00
9.847241354030413785e-01,9.830371681415929208e-01,1.012143563522669876e+00,9.960784313725490335e-01,9.922305084745762782e-01,9.865171932751355399e-01,9.917081260364842832e-01,1.000521841280687552e+00,9.760622611013658467e-01,9.941205337614630322e-01,9.720176730486008720e-01,9.770046249425784479e-01,9.936131386861314363e-01,9.908925318761384604e-01,9.905093267269017288e-01,1.028552646239554447e+00,1.001524390243902385e+00,9.864696979964310275e-01,9.696129120816269209e-01,1.013698630136986356e+00,1.017356694214876178e+00,9.941176470588235503e-01,1.020865533230293609e+00,1.016929166666666662e+00,9.876543209876542662e-01
1.008980909689351391e+00,1.014254780800937228e+00,1.033335466666666758e+00,1.011811023622047223e+00,9.907484592153271707e-01,1.013667077286410922e+00,9.966555183946488317e-01,1.014033249445686735e+00,1.001838379557690173e+00,1.000000000000000000e+00,9.969696969696969502e-01,9.736057663777085702e-01,1.012855831037649201e+00,1.002757352941176405e+00,9.885057471264367956e-01,1.008800532105043057e+00,1.009132420091324311e+00,1.019676986016975206e+00,9.668202275689992131e-01,1.010135135135135087e+00,9.951259202262612291e-01,9.990138067061143934e-01,1.014383043149129415e+00,9.910351015926215368e-01,9.903846153846154188e-01
9.878640776699029180e-01,9.741112426035503091e-01,1.000000000000000000e+00,9.873556420233463582e-01,9.762931034482759118e-01,9.910114621834237303e-01,9.840617449664430527e-01,9.902596204411886482e-01,9.694002447980416548e-01,9.847207611861912291e-01,9.984802431610941831e-01,1.013189172968994134e+00,1.001813236627379977e+00,1.008249312557286892e+00,1.011627906976744207e+00,9.872493959731544200e-01,1.000000000000000000e+00,9.871326556581881961e-01,1.059107049162324898e+00,9.916387959866220791e-01,9.910191137709534193e-01,9.911154985192497380e-01,9.970149253731342975e-01,1.007751937984496138e+00,9.747572815533980251e-01
1.000817690417690420e+00,9.726651148551129777e-01,1.009030174905445332e+00,9.921182390254360550e-01,1.007357174392935928e+00,1.009070064433737812e+00,9.855059021232366323e-01,9.906832225801416314e-01,9.993696969696970189e-01,9.904912912912913203e-01,9.824961948249619770e-01,8.741843827223336749e-01,9.828054298642533437e-01,1.008181818181818290e+00,9.482758620689655249e-01,1.003397956875097918e+00,1.009049773755656076e+00,9.940777251184834684e-01,9.495950320863624228e-01,9.865092748735244665e-01,9.901153212520592550e-01,9.691235059760956450e-01,1.012724550898203679e+00,9.794871794871794490e-01,1.025896414342629459e+00
1.024549950310900570e+00,1.033568816323267914e+00,1.026856265984654737e+00,9.970192698800081077e-01,1.008036240217665691e+00,1.002247134454144151e+00,1.022491349480968870e+00,1.013584650144710331e+00,9.917867423507341629e-01,1.029812204295337486e+00,1.036405886909372631e+00,1.033916339343377233e+00,1.017495395948434522e+00,1.017132551848512145e+00,1.040407272727272847e+00,1.033198915989159916e+00,1.037369207772795177e+00,1.008345156910308571e+00,1.050235374050617398e+00,1.039316239316239399e+00,1.033277870216306127e+00,1.039054470709146916e+00,9.985218033998521925e-01,1.035342408376963341e+00,1.027184466019417375e+00
1.003197448175652484e+00,9.618561933534742758e-01,1.022415895559859456e+00,9.960159362549800832e-01,1.007245217391304459e+00,9.955158076747848694e-01,1.004231472081218213e+00,1.012887632187533971e+00,9.796178343949044631e-01,1.010305004906771442e+00,1.019431988041853421e+00,9.607962603615733954e-01,9.945701357466063541e-01,1.029255319148936199e+00,9.509655892331206894e-01,9.862284734652081442e-01,9.899135446685879414e-01,1.028368687021514738e+00,9.115552346570396924e-01,1.032894736842105310e+00,1.003220611916264104e+00,1.000989119683481698e+00,9.703923019985196685e-01,9.873578005404792801e-01,9.773156899810964138e-01
1.003183435435114124e+00,1.023951674506493159e+00,9.939079290466668049e-01,1.015001599999999948e+00,1.011513106777676807e+00,1.040539517922070445e+00,1.010950617084256598e+00,9.933839745160499834e-01,1.014304291287386306e+00,1.016512857493651278e+00,1.009530791788856297e+00,1.005829816259538712e+00,1.018198362147406666e+00,1.000861326442721744e+00,1.002558046084033316e+00,9.973404255319149314e-01,1.010189228529839944e+00,1.000000000000000000e+00,1.032671579654401262e+00,1.022292993630573354e+00,9.927781701444623463e-01,1.015810276679841806e+00,1.019832189168573544e+00,1.003839172672629454e+00,1.028046421663442844e+00
1.003173333333333472e+00,9.900319018404908356e-01,9.987764705882353766e-01,1.007881760974564056e+00,9.957325795361825493e-01,1.021644496929944523e+00,1.012501333333333475e+00,1.005122435900391409e+00,1.016666666666666607e+00,9.918769292866282949e-01,1.005809731299927456e+00,1.004969536423841125e+00,1.003574620196604039e+00,9.974182444061961972e-01,1.020363273765299228e+00,1.020000000000000018e+00,9.985590778097982456e-01,1.011490532448616309e+00,9.817818112647189732e-01,1.003115264797507677e+00,1.015358427992332446e+00,1.000000000000000000e+00,1.005235602094240788e+00,9.961755102040816823e-01,9.990592662276576164e-01
